id,date,fed_district_code,charter_type,city,country,parent_id,lei,name_legal,name,org_type,fed_regulator,state
2224408,20171231,10,500,PRYOR,UNITED STATES,0,0,"FIRST PRYOR BANCORP, INC.",FIRST PRYOR BC,1,FRS,OK
2224417,20171231,10,500,MAYSVILLE,UNITED STATES,0,0,"FAIRPORT BANCSHARES, INC.",FAIRPORT BSHRS,1,FRS,MO
2226475,20171231,6,500,LIVINGSTON,UNITED STATES,0,0,AMERICAN BANCSHARES CORP.,AMERICAN BSHRS CORP,1,FRS,TN
2226484,20171231,6,500,CULLMAN,UNITED STATES,0,0,"FCB BANCSHARES, INC.",FCB BSHRS,1,FRS,AL
2227182,20171231,6,500,CROWLEY,UNITED STATES,0,0,FINANCIAL CORPORATION OF LOUISIANA,FINANCIAL CORP OF LA,1,FRS,LA
2227409,20171231,8,500,ALLENDALE,UNITED STATES,0,0,"ALLENDALE BANCORP, INC",ALLENDALE BANCORP,1,FRS,IL
2227481,20171231,11,500,MEXIA,UNITED STATES,0,0,"BI-STONE BANCSHARES, INC.",BI-STONE BSHRS,1,FRS,TX
2227687,20171231,5,500,GRUNDY,UNITED STATES,0,5493008Q2R80CUNF8G90,"MINERS AND MERCHANTS BANCORP, INC.",MINERS & MRCH BC,1,FRS,VA
2228590,20171231,6,500,COLLINS,UNITED STATES,0,0,COVINGTON CAPITAL CORPORATION,COVINGTON CAP CORP,1,FRS,MS
2230249,20171231,10,500,MILLIGAN,UNITED STATES,0,0,"FM GROUP, INC.",FM GRP,1,FRS,NE
2232748,20171231,8,500,PINCKNEYVILLE,UNITED STATES,0,0,"MURPHY-WALL BANCORP, INC.",MURPHY WALL BANCORP,1,FRS,IL
2233950,20171231,10,500,OLNEY,UNITED STATES,0,0,"OLNEY BANCSHARES OF TEXAS, INC.",OLNEY BSHRS OF TX,1,FRS,TX
2233987,20171231,11,500,DOVER,UNITED STATES,2234863,0,"FIRST ELDORADO DELAWARE BANCSHARES, INC.",FIRST ELDORADO DE BSHRS,1,FRS,DE
2234210,20171231,9,500,HARWOOD,UNITED STATES,0,0,HSB FINANCIAL CORP.,HSB FC,1,FRS,ND
2234863,20171231,11,500,ELDORADO,UNITED STATES,0,0,"FIRST ELDORADO BANCSHARES, INC.",FIRST ELDORADO BSHRS,1,FRS,TX
2234920,20171231,5,500,CHARLES TOWN,UNITED STATES,0,0,"POTOMAC BANCSHARES, INC.",POTOMAC BSHRS,1,FRS,WV
2234939,20171231,8,500,SALEM,UNITED STATES,0,0,"SALEM BANCSHARES, INC.",SALEM BSHRS,1,FRS,MO
2235598,20171231,9,500,OSSEO,UNITED STATES,3613504,0,UNITED BANCORPORATION,UNITED BC,1,FRS,WI
2236586,20171231,8,500,PRESCOTT,UNITED STATES,0,0,"PRESCOTT BANCSHARES, INC",PRESCOTT BSHRS,1,FRS,AR
2237118,20171231,7,500,MUNSTER,UNITED STATES,0,0,NORTHWEST INDIANA BANCORP,NORTHWEST IN BC,1,FRS,IN
2238544,20171231,9,500,GREENBUSH,UNITED STATES,0,0,"BORDER BANCSHARES, INC.",BORDER BSHRS,1,FRS,MN
2242523,20171231,12,500,BURLEY,UNITED STATES,0,549300OSSFHX7ABQ2Y81,D.L. EVANS BANCORP,DL EVANS BC,1,FRS,ID
2242970,20171231,7,500,MILWAUKEE,UNITED STATES,0,0,"CAPITAL COMMERCE BANCORP, INC.",CAPITAL CMRC BC,1,FRS,WI
2244545,20171231,6,500,ELIZABETHTON,UNITED STATES,0,0,"CITCO COMMUNITY BANCSHARES, INC.",CITCO CMNTY BSHRS,1,FRS,TN
2246400,20171231,4,500,KINGSTON,UNITED STATES,0,0,"KINGSTON BANCSHARES, INC.",KINGSTON BSHRS,1,FRS,OH
2247498,20171231,7,500,SHENANDOAH,UNITED STATES,0,0,FIRST NATIONAL BANCORP,FIRST NAT BC,1,FRS,IA
2247612,20171231,12,500,JOSEPH,UNITED STATES,0,0,"COMMUNITY BANCSHARES, INC.",COMMUNITY BSHRS,1,FRS,OR
2249371,20171231,10,500,TILDEN,UNITED STATES,0,0,"TILDEN BANCSHARES, INC.",TILDEN BSHRS,1,FRS,NE
2249399,20171231,10,500,BATTLE CREEK,UNITED STATES,0,0,"BATTLE CREEK STATE COMPANY, INC.",BATTLE CREEK ST CO,1,FRS,NE
2249401,20171231,10,500,DENVER,UNITED STATES,0,0,"BANKERS' BANK OF THE WEST BANCORP, INC.",BANKERS BK OF THE WEST BC,1,FRS,CO
2250180,20171231,8,500,WAYNESVILLE,UNITED STATES,0,0,"SECURITY BANCSHARES OF PULASKI COUNTY, INC.",SECURITY BSHRS OF PULASKI CTY,1,FRS,MO
2251132,20171231,11,500,PALMER,UNITED STATES,0,0,"PALMER BANCSHARES, INC.",PALMER BSHRS,1,FRS,TX
2251776,20171231,7,500,WATSEKA,UNITED STATES,0,0,"FIRST TRUST HOLDINGS, INC., THE",FIRST TR HOLDS,1,FRS,IL
2251806,20171231,8,500,IRVINGTON,UNITED STATES,0,0,"COMMUNITY BANCSHARES, INC.",COMMUNITY BSHRS,1,FRS,IL
2252009,20171231,9,500,GLASGOW,UNITED STATES,0,0,"FIRST COMMUNITY BANCORP, INC.",FIRST CMNTY BC,1,FRS,MT
2253060,20171231,9,500,LANKIN,UNITED STATES,0,0,"CITIZENS STATE BANCSHARES, INC.",CITIZENS ST BSHRS,1,FRS,ND
2253734,20171231,7,500,ELKADER,UNITED STATES,0,0,"AJJ BANCORP, INC.",AJJ BC,1,FRS,IA
2254508,20171231,6,500,NEW ORLEANS,UNITED STATES,0,0,CB&T HOLDING CORPORATION,CB&T HC,1,FRS,LA
2254704,20171231,10,500,TOPEKA,UNITED STATES,0,0,COMMUNITY FINANCIAL CORPORATION,COMMUNITY FC,1,FRS,KS
2257116,20171231,5,500,MANNINGTON,UNITED STATES,0,0,"HERITAGE BANCSHARES, INC.",HERITAGE BSHRS,1,FRS,WV
2257228,20171231,8,500,NEW WASHINGTON,UNITED STATES,0,0,"NEW INDEPENDENT BANCSHARES, INC.",NEW INDEPENDENT BSHRS,1,FRS,IN
2257620,20171231,4,500,OLD FORT,UNITED STATES,0,0,"GILLMOR FINANCIAL SERVICES, INC.",GILLMOR FNCL SVC,1,FRS,OH
2259268,20171231,3,500,PHILADELPHIA,UNITED STATES,0,0,"UNITED BANCSHARES, INC.",UNITED BSHRS,1,FRS,PA
2259503,20171231,11,500,DOVER,UNITED STATES,1138423,0,LINDALE DELAWARE CORPORATION,LINDALE DE CORP,1,FRS,DE
2259530,20171231,11,500,DOVER,UNITED STATES,1103766,0,LONGVIEW DELAWARE CORPORATION,LONGVIEW DE CORP,1,FRS,DE
2260095,20171231,10,500,SCOTT CITY,UNITED STATES,0,0,HOEME FAMILY PARTNERSHIP,HOEME FAMILY PARTSHP,2,FRS,KS
2260376,20171231,7,500,FAIRFIELD,UNITED STATES,0,0,VILLAGE INVESTMENT COMPANY,VILLAGE INV CO,1,FRS,IA
2260406,20171231,7,500,ROSEMONT,UNITED STATES,0,Q774KI4AW80FHFW33O61,WINTRUST FINANCIAL CORPORATION,WINTRUST FC,1,FRS,IL
2262268,20171231,4,500,BRODHEAD,UNITED STATES,0,0,"ROCKCASTLE BANCORP, INC.",ROCKCASTLE BC,1,FRS,KY
2262503,20171231,4,500,BROOKSVILLE,UNITED STATES,0,0,"FNB BANCSHARES, INC.",FNB BSHRS,1,FRS,KY
2263331,20171231,2,500,DELHI,UNITED STATES,0,0,DELHI BANK CORP.,DELHI BC,1,FRS,NY
2263993,20171231,8,500,MILAN,UNITED STATES,0,0,"HOMETOWN BANCORP, INC.",HOMETOWN BC,1,FRS,TN
2264404,20171231,4,500,KITTANNING,UNITED STATES,0,549300P9Z68O0W6RWY48,NEXTIER INCORPORATED,NEXTIER,1,FRS,PA
2265782,20171231,9,500,HEBRON,UNITED STATES,0,0,"DAKOTA COMMUNITY BANSHARES, INC.",DAKOTA CMNTY BSHRS,1,FRS,ND
2265867,20171231,9,500,SAINT FRANCIS,UNITED STATES,0,0,"VILLAGE BANCSHARES, INC.",VILLAGE BSHRS,1,FRS,MN
2266387,20171231,8,500,CLINTON,UNITED STATES,0,0,"CLINTON BANCORP, INC.",CLINTON BANCORP,1,FRS,KY
2266873,20171231,4,500,MOUNT VICTORY,UNITED STATES,0,0,"VICTORY BANCSHARES, INC.",VICTORY BSHRS,1,FRS,OH
2267665,20171231,8,500,PINE BLUFF,UNITED STATES,0,549300JD635XG93CEZ91,"JEFFERSON BANCSHARES, INC.",JEFFERSON BSHRS,1,FRS,AR
2267937,20171231,8,500,OLNEY,UNITED STATES,0,0,"SUMMIT BANCSHARES, LTD.",SUMMIT BSHRS,1,FRS,IL
2267982,20171231,7,500,RARITAN,UNITED STATES,0,0,"RARITAN STATE BANCORP, INC.",RARITAN ST BC,1,FRS,IL
2269089,20171231,10,500,MALMO,UNITED STATES,0,0,"MALMO BANCORP, INC.",MALMO BC,1,FRS,NE
2269119,20171231,4,500,BURLINGTON,UNITED STATES,0,0,"HERITAGE BANCORP, INC.",HERITAGE BC,1,FRS,KY
2269351,20171231,11,500,DALLAS,UNITED STATES,0,0,"CASEY BANCORP, INC",CASEY BC,1,FRS,TX
2269977,20171231,7,500,FOREST CITY,UNITED STATES,0,0,MBT CORP.,MBT CORP,1,FRS,IA
2270254,20171231,11,500,LAREDO,UNITED STATES,0,0,FALCON BANCSHARES INCORPORATED,FALCON BSHRS,1,FRS,TX
2270384,20171231,10,500,AFTON,UNITED STATES,0,0,"STAR VALLEY BANCSHARES, INC.",STAR VALLEY BSHRS,1,FRS,WY
2270825,20171231,12,500,OREM,UNITED STATES,0,0,COMMUNITY BANCORPORATION,COMMUNITY BC,1,FRS,UT
2270834,20171231,9,500,DUTTON,UNITED STATES,0,0,"BIG MUDDY BANCORP, INC.",BIG MUDDY BC,1,FRS,MT
2277860,20171231,5,500,MCLEAN,UNITED STATES,0,ZUE8T73ROZOF6FLBAR73,CAPITAL ONE FINANCIAL CORPORATION,CAPITAL ONE FC,1,FRS,VA
2286228,20171231,4,500,MINERVA,UNITED STATES,0,0,"CONSUMERS BANCORP, INC.",CONSUMERS BC,1,FRS,OH
2287225,20171231,11,500,YOAKUM,UNITED STATES,0,0,"YOAKUM NATIONAL BANCSHARES, INC.",YOAKUM NAT BSHRS,1,FRS,TX
2290560,20171231,2,500,MIDLAND PARK,UNITED STATES,0,0,STEWARDSHIP FINANCIAL CORPORATION,STEWARDSHIP FNCL CORP,1,FRS,NJ
2291295,20171231,11,500,MENARD,UNITED STATES,0,0,"MENARD BANCSHARES, INC.",MENARD BSHRS,1,FRS,TX
2291398,20171231,7,500,MEDIAPOLIS,UNITED STATES,0,0,MEDIAPOLIS BANCORPORATION,MEDIAPOLIS BC,1,FRS,IA
2291727,20171231,9,500,BLOOMINGTON,UNITED STATES,0,0,"UNITED BANKERS' BANCORPORATION, INC",UNITED BKR BC,1,FRS,MN
2291914,20171231,6,500,LAFAYETTE,UNITED STATES,0,WQ4U3ADCR5WID15LA317,IBERIABANK CORPORATION,IBERIABANK CORP,1,FRS,LA
2293093,20171231,4,500,FOREST,UNITED STATES,0,0,"COMMUNITY FIRST BANCSHARES, INC.",COMMUNITY FIRST BSHRS,1,FRS,OH
2293507,20171231,10,500,ELK CITY,UNITED STATES,0,0,"WESTERN OKLAHOMA FINANCIAL SERVICES, INC.",WESTERN OK FS,1,FRS,OK
2293909,20171231,4,500,MOUNT PLEASANT,UNITED STATES,0,0,"PEOPLES BANCORP OF MT. PLEASANT, INC.",PEOPLES BC,1,FRS,OH
2294634,20171231,8,500,SAINT PETER,UNITED STATES,0,0,"ST. PETER BANCSHARES, INC.",SAINT PETER BSHRS,1,FRS,IL
2294812,20171231,8,500,WASHINGTON,UNITED STATES,0,0,"DIAMOND BANCORP, INC",DIAMOND BANCORP,1,FRS,MO
2297701,20171231,5,500,CHARLESTON,UNITED STATES,0,549300XQK88HRDZZFE27,BANK OF SOUTH CAROLINA CORPORATION,BANK OF SC CORP,1,FRS,SC
2298904,20171231,3,500,BANGOR,UNITED STATES,0,0,MNB CORPORATION,MNB CORP,1,FRS,PA
2299040,20171231,11,500,SWEETWATER,UNITED STATES,0,0,MESA FINANCIAL CORPORATION,MESA FNCL CORP,1,FRS,TX
2299077,20171231,4,500,LOGAN,UNITED STATES,0,0,"CITIZENS INDEPENDENT BANCORP, INC.",CITIZENS INDEPENDENT BC,1,FRS,OH
2299992,20171231,11,500,SEGUIN,UNITED STATES,0,0,FIRST COMMERCIAL FINANCIAL CORP,FIRST CMRL FNCL CORP,1,FRS,TX
2300768,20171231,8,500,SULLIVAN,UNITED STATES,0,0,"MID-MISSOURI HOLDING COMPANY, INC",MID-MISSOURI HC,1,FRS,MO
2300982,20171231,8,500,JACKSONVILLE,UNITED STATES,0,0,"JACKSONVILLE BANCORP, INC",JACKSONVILLE BC,1,FRS,IL
2303910,20171231,8,500,CLAYTON,UNITED STATES,0,5493001XTU5DLD632129,ENTERPRISE FINANCIAL SERVICES CORP,ENTERPRISE FS CORP,1,FRS,MO
2303947,20171231,11,500,TYLER,UNITED STATES,0,0,"KIDD PARTNERS, LTD.",KIDD PARTNERS,1,FRS,TX
2306993,20171231,6,500,STEVENSON,UNITED STATES,0,0,"1ST JACKSON BANCSHARES, INC.",1ST JACKSON BSHRS,1,FRS,AL
2307280,20171231,2,500,NEW YORK,UNITED STATES,2322966,0,"UTRECHT-AMERICA HOLDINGS, INC.",UTRECHT-AMERICA HOLDS,1,FRS,NY
2312837,20171231,12,500,RANCHO CORDOVA,UNITED STATES,0,0,AMERICAN RIVER BANKSHARES,AMERICAN RIVER BSHRS,1,FRS,CA
2313049,20171231,10,500,FAYETTE,UNITED STATES,0,0,HARRIS TAUBMAN FINANCIAL CORPORATION,HARRIS TAUBMAN FC,1,FRS,MO
2313058,20171231,10,500,SOUTH SIOUX CITY,UNITED STATES,0,0,SIOUXLAND NATIONAL CORPORATION,SIOUXLAND NAT CORP,1,FRS,NE
2313704,20171231,6,500,FLORENCE,UNITED STATES,5141195,0,"FIRST SOUTHERN BANCSHARES, INC.",FIRST SOUTHERN BSHRS,1,FRS,AL
2314260,20171231,11,500,ALICE,UNITED STATES,0,0,"MESQUITE FINANCIAL SERVICES, INC.",MESQUITE FNCL SVC,1,FRS,TX
2314859,20171231,11,500,MULESHOE,UNITED STATES,0,0,"DANNY MANAGEMENT, INCORPORATED",DANNY MANAGEMENT,1,FRS,TX
2314868,20171231,11,500,MULESHOE,UNITED STATES,0,0,"DG PARTNERSHIP, LTD",DG PARTNERSHIP,3,FRS,TX
2315007,20171231,11,500,WILMINGTON,UNITED STATES,2191500,0,"HILL BANCSHARES OF DELAWARE, INC.",HILL BSHRS DE,1,FRS,DE
2315164,20171231,8,500,OLD MONROE,UNITED STATES,0,0,"CUIVRE RIVER BANCSHARES, INC.",CUIVRE RIVER BSHRS,1,FRS,MO
2317690,20171231,6,500,MOUNDVILLE,UNITED STATES,0,0,"MOUNDVILLE BANCSHARES, INC.",MOUNDVILLE BSHRS,1,FRS,AL
2320403,20171231,12,500,SACRAMENTO,UNITED STATES,0,0,MERCHANTS HOLDING COMPANY,MERCHANTS HC,1,FRS,CA
2320618,20171231,7,500,OCONOMOWOC,UNITED STATES,0,549300SH0NBQFD15MD48,"OCONOMOWOC BANCSHARES, INC.",OCONOMOWOC BSHRS,1,FRS,WI
2321398,20171231,8,500,HARRISBURG,UNITED STATES,0,0,FARMERS STATE HOLDING CORP.,FARMERS STATE HOLDING CORP,1,FRS,IL
2321419,20171231,7,500,WAUSAU,UNITED STATES,0,549300U879D7LOBESZ34,"PSB HOLDINGS, INC.",PSB HOLDS,1,FRS,WI
2321594,20171231,8,500,POPLAR BLUFF,UNITED STATES,0,0,POPLAR BLUFF BANC COMPANY,POPLAR BLUFF BANC CO,1,FRS,MO
2323495,20171231,9,500,PHILIPSBURG,UNITED STATES,0,0,FLINT CREEK HOLDING COMPANY,FLINT CREEK HC,1,FRS,MT
2324111,20171231,1,500,LEWISTON,UNITED STATES,0,549300LSZ443GPP9KV95,NORTHEAST BANCORP,NORTHEAST BC,1,FRS,ME
2324942,20171231,11,500,WILMINGTON,UNITED STATES,2100119,0,"COLORADO COUNTY INVESTMENT HOLDINGS, INC.",COLORADO CTY INV HOLD,1,FRS,DE
2324997,20171231,12,500,LOGAN,UNITED STATES,0,0,CACHE VALLEY BANKING COMPANY,CACHE VALLEY BKG CO,1,FRS,UT
2325350,20171231,11,500,MCALLEN,UNITED STATES,0,0,"LONE STAR NATIONAL BANCSHARES--TEXAS, INC.",LONE STAR NAT BSHRS TX,1,FRS,TX
2325369,20171231,10,500,KINGMAN,UNITED STATES,0,0,KANZA FINANCIAL CORPORATION,KANZA FC,1,FRS,KS
2325912,20171231,6,500,PINE MOUNTAIN,UNITED STATES,0,0,"FIRST PEOPLES BANKSHARES, INC.",FIRST PEOPLES BSHRS,1,FRS,GA
2326179,20171231,5,500,WASHINGTON,UNITED STATES,0,0,IBW FINANCIAL CORPORATION,IBW FC,1,FRS,DC
2326629,20171231,11,500,TERRELL,UNITED STATES,0,0,"ANB CORPORATION, THE",ANB CORP,1,FRS,TX
2332143,20171231,10,500,DONIPHAN,UNITED STATES,0,0,"DONIPHAN BANCSHARES, INC.",DONIPHAN BSHRS,1,FRS,NE
2332303,20171231,5,500,MONTROSS,UNITED STATES,0,0,"PEOPLES BANKSHARES, INCORPORATED",PEOPLES BSHRS,1,FRS,VA
2332536,20171231,4,500,BURLINGTON,UNITED STATES,0,0,"COMMONWEALTH HOLDINGS, L.L.C.",COMMONWEALTH HOLDINGS LLC,11,FRS,KY
2332563,20171231,12,500,WOODINVILLE,UNITED STATES,2332572,0,FARMINGTON BANCORP,FARMINGTON BC,1,FRS,WA
2332572,20171231,12,500,ROAD TOWN,BRITISH VIRGIN ISLANDS,0,0,FARMINGTON FINANCE CORPORATION,FARMINGTON FNC CORP,1,FRS,0
2332620,20171231,10,500,ANSLEY,UNITED STATES,0,0,"MACKEY BANCO, INC.",MACKEY BANCO,1,FRS,NE
2333131,20171231,12,500,NATIONAL CITY,UNITED STATES,0,0,NEIGHBORHOOD BANCORP,NEIGHBORHOOD BC,1,FRS,CA
2333663,20171231,1,500,PITTSFIELD,UNITED STATES,0,549300AS2OC6UMMBNO37,"BERKSHIRE HILLS BANCORP, INC",BERKSHIRE HILLS BC,1,FRS,MA
2336794,20171231,7,500,CHARLEVOIX,UNITED STATES,0,0,CHARLEVOIX FIRST CORPORATION,CHARLEVOIX FIRST CORP,1,FRS,MI
2336806,20171231,7,500,CROSS PLAINS,UNITED STATES,0,5493005UHQKHGGL8A852,"S.B.C.P. BANCORP, INC.",SBCP BC,1,FRS,WI
2337081,20171231,1,500,SAINT JOHNSBURY,UNITED STATES,0,0,PASSUMPSIC BANCORP,PASSUMPSIC BC,6,FRS,VT
2337401,20171231,5,500,LEXINGTON,UNITED STATES,0,549300TC167ECI9SMC70,FIRST COMMUNITY CORPORATION,FIRST CMNTY CORP,1,FRS,SC
2338033,20171231,10,500,CONWAY SPRINGS,UNITED STATES,0,0,NORCON FINANCIAL CORP.,NORCON FC,1,FRS,KS
2339133,20171231,8,500,SPRINGFIELD,UNITED STATES,0,0,"GREAT SOUTHERN BANCORP, INC.",GREAT SOUTHERN BC,1,FRS,MO
2339544,20171231,7,500,NEW GLARUS,UNITED STATES,0,0,"BANCORP OF NEW GLARUS, INC.",BANCORP OF NEW GLARUS,1,FRS,WI
2339562,20171231,7,500,IOWA FALLS,UNITED STATES,0,0,BARLOW BANKING CORPORATION,BARLOW BKG CORP,1,FRS,IA
2339610,20171231,7,500,MADISON,UNITED STATES,0,0,"CAPITOL BANKSHARES, INC.",CAPITOL BSHRS,1,FRS,WI
2339656,20171231,7,500,EVANSTON,UNITED STATES,0,549300FDJT2WEFOJP085,"FIRST EVANSTON BANCORP, INC.",FIRST EVANSTON BC,1,FRS,IL
2339759,20171231,7,500,CHICAGO,UNITED STATES,0,0,"IBC BANCORP, INC.",IBC BC,1,FRS,IL
2339928,20171231,7,500,FARNHAMVILLE,UNITED STATES,0,0,"SECURITY FINANCIAL, INC.",SECURITY FNCL,1,FRS,IA
2340867,20171231,7,500,GREEN BAY,UNITED STATES,0,0,"BAY BANCORPORATION, INC.",BAY BC,1,FRS,WI
2341565,20171231,11,500,PADUCAH,UNITED STATES,0,0,"FIRST PADUCAH BANCSHARES OF TEXAS, INC.",FIRST PADUCAH BSHRS OF TX,1,FRS,TX
2341743,20171231,11,500,WILMINGTON,UNITED STATES,1134498,0,"INWOOD DELAWARE, INC.",INWOOD DE,1,FRS,DE
2342085,20171231,7,500,BUFFALO GROVE,UNITED STATES,0,0,"A. E. BANCORP, INC.",A E BC,1,FRS,IL
2342722,20171231,7,500,MILTON,UNITED STATES,0,0,"MILTON BANCSHARES, INC.",MILTON BSHRS,1,FRS,WI
2344641,20171231,11,500,DE LEON,UNITED STATES,0,0,"F & M BANCSHARES, INC.",F & M BSHRS,1,FRS,TX
2344650,20171231,11,500,CLUTE,UNITED STATES,0,549300TDSBLW44GPV497,"FSB BANCSHARES, INC.",FSB BSHRS,1,FRS,TX
2344726,20171231,11,500,DALLAS,UNITED STATES,0,0,"ABNA HOLDINGS, INC.",ABNA HOLDINGS,1,FRS,TX
2344856,20171231,11,500,BOSSIER CITY,UNITED STATES,0,0,"CITIZENS NATIONAL BANCSHARES OF BOSSIER, INC.",CITIZENS NAT BSHRS OF BOSSIER,1,FRS,LA
2345844,20171231,6,500,TAMPA,UNITED STATES,0,0,"PILOT BANCSHARES, INC.",PILOT BSHRS,1,FRS,FL
2346010,20171231,6,500,THOMASVILLE,UNITED STATES,0,0,"THOMASVILLE BANCSHARES, INC",THOMASVILLE BSHRS,1,FRS,GA
2348087,20171231,11,500,ANDREWS,UNITED STATES,0,0,"ANDREWS BANCSHARES, INC.",ANDREWS BSHRS,1,FRS,TX
2348274,20171231,11,500,WACO,UNITED STATES,0,0,"FCT BANCSHARES, INC.",FCT BSHRS,1,FRS,TX
2348470,20171231,11,500,DALLAS,UNITED STATES,0,0,"MAEDGEN & WHITE, LTD.",MAEDGEN & WHITE,3,FRS,TX
2349075,20171231,11,500,WILMINGTON,UNITED STATES,1108097,0,"FCBI DELAWARE, INC.",FCBI DE,1,FRS,DE
2349440,20171231,6,500,DALTON,UNITED STATES,0,0,"FBD HOLDING COMPANY, INC.",FBD HC,1,FRS,GA
2349507,20171231,6,500,ROME,UNITED STATES,0,0,"GREATER COMMUNITY BANCSHARES, INC.",GREATER CMNTY BSHRS,1,FRS,GA
2349516,20171231,6,500,VIDALIA,UNITED STATES,0,0,"HEART OF GEORGIA BANCSHARES, INC.",HEART OF GA BSHRS,1,FRS,GA
2349703,20171231,6,500,TROY,UNITED STATES,1080139,0,"HENDERSON BANCSHARES, INC.",HENDERSON BSHRS,1,FRS,AL
2349815,20171231,12,500,PHOENIX,UNITED STATES,0,5493003VJXZ5JXT9S762,WESTERN ALLIANCE BANCORPORATION,WESTERN ALLI BC,1,FRS,AZ
2349888,20171231,12,500,MONTEREY,UNITED STATES,0,0,"NORTHERN CALIFORNIA BANCORP, INC.",NORTHERN CA BC,1,FRS,CA
2351247,20171231,9,500,BUTTE,UNITED STATES,0,0,"BUTTE BANK SHARES, INC.",BUTTE BSHRS,1,FRS,MT
2351274,20171231,9,500,HAVRE,UNITED STATES,0,0,"MONTANA SECURITY, INC.",MONTANA SECURITY,1,FRS,MT
2351359,20171231,9,500,TIMBER LAKE,UNITED STATES,0,0,WESTERN DAKOTA HOLDING COMPANY,WESTERN DAKOTA HC,1,FRS,SD
2351939,20171231,7,500,PIGEON,UNITED STATES,0,0,"THUMB BANCORP, INC.",THUMB BC,1,FRS,MI
2352196,20171231,8,500,CAMDEN,UNITED STATES,0,0,"HARRELL BANCSHARES, INC.",HARRELL BSHRS,1,FRS,AR
2352253,20171231,8,500,MADISON,UNITED STATES,0,0,"NEMO BANCSHARES, INC",NEMO BSHRS,1,FRS,MO
2352280,20171231,8,500,KIRKSVILLE,UNITED STATES,0,0,ROCKHOLD BANCORP,ROCKHOLD BANCORP,1,FRS,MO
2352842,20171231,5,500,WALTERBORO,UNITED STATES,0,0,COMMUNITYCORP,COMMUNITYCORP,1,FRS,SC
2354305,20171231,6,500,WINCHESTER,UNITED STATES,0,0,"CITIZENS COMMUNITY BANCSHARES, INC.",CITIZENS CMNTY BSHRS,1,FRS,TN
2354369,20171231,6,500,SUWANEE,UNITED STATES,0,0,QUANTUM CAPITAL CORP.,QUANTUM CAP CORP,1,FRS,GA
2355759,20171231,5,500,FAYETTEVILLE,UNITED STATES,0,0,"FCNB BANCORP, INC.",FCNB BC,1,FRS,WV
2355870,20171231,10,500,HULBERT,UNITED STATES,0,0,"GRANDVIEW BANKSHARES, INC.",GRANDVIEW BSHRS,1,FRS,OK
2356082,20171231,8,500,MADISONVILLE,UNITED STATES,0,0,"FIRST UNITED BANCORP, INC.",FIRST UNITED BANCORP,1,FRS,KY
2356251,20171231,10,500,WILSON,UNITED STATES,0,0,"WILSON BANCSHARES, INC.",WILSON BSHRS,1,FRS,KS
2356514,20171231,5,500,IAEGER,UNITED STATES,0,0,"PIONEER COMMUNITY GROUP, INC.",PIONEER CMNTY GROUP,1,FRS,WV
2356701,20171231,4,500,FLEMINGSBURG,UNITED STATES,0,0,"PEOPLES OF FLEMING COUNTY BANCORP, INC.",PEOPLES OF FLEMING CTY BC,1,FRS,KY
2357575,20171231,7,500,ALSIP,UNITED STATES,0,0,"ADMIRAL FAMILY BANKS, INC.",ADMIRAL FAM BK,1,FRS,IL
2359328,20171231,9,500,FAIRMOUNT,UNITED STATES,0,0,"DAKOTAH BANKSHARES, INC.",DAKOTAH BSHRS,1,FRS,ND
2359823,20171231,9,500,ONAMIA,UNITED STATES,0,0,"MILLE LACS BANCORPORATION, INC.",MILLE LACS BC,1,FRS,MN
2359869,20171231,9,500,RANDALL,UNITED STATES,0,0,"RANDALL BANCORP, INC.",RANDALL BC,1,FRS,MN
2359917,20171231,9,500,KENSINGTON,UNITED STATES,0,0,"KENSINGTON BANCORP., INC.",KENSINGTON BC,1,FRS,MN
2359962,20171231,9,500,CLEAR LAKE,UNITED STATES,0,0,DCNB HOLDING COMPANY,DCNB HC,1,FRS,SD
2360043,20171231,9,500,LAKE ELMO,UNITED STATES,0,0,"LAKE ELMO BANCSHARES, INC.",LAKE ELMO BSHRS,1,FRS,MN
2360454,20171231,10,500,RAPID CITY,UNITED STATES,3796902,54930070TYG3FVTEL560,STOCKMENS FINANCIAL CORPORATION,STOCKMENS FC,1,FRS,SD
2365356,20171231,3,500,HONESDALE,UNITED STATES,0,0,NORWOOD FINANCIAL CORP.,NORWOOD FNCL,1,FRS,PA
2366652,20171231,10,500,BAXTER SPRINGS,UNITED STATES,0,0,"BAXTER BANCSHARES, INC.",BAXTER BSHRS,1,FRS,KS
2366746,20171231,11,500,QUANAH,UNITED STATES,0,0,QUANAH FINANCIAL CORPORATION,QUANAH FC,1,FRS,TX
2367921,20171231,2,500,ITHACA,UNITED STATES,0,0,TOMPKINS FINANCIAL CORPORATION,TOMPKINS FNCL CORP,1,FRS,NY
2368106,20171231,2,500,GIBRALTAR,GIBRALTAR,0,0,SNBNY HOLDINGS LIMITED,SNBNY HOLD,1,FRS,0
2371807,20171231,7,500,OSHKOSH,UNITED STATES,0,0,"WEST POINTE BANCSHARES, INC.",WEST POINTE BSHRS,1,FRS,WI
2375449,20171231,4,500,MARBLEHEAD,UNITED STATES,0,0,MARBLEHEAD BANCORP,MARBLEHEAD BC,1,FRS,OH
