date,id_call,charter_type_call,name_legal_call,name_call,org_type_call,fed_district_code_call,city_call,country_call,state_call,fed_regulator2_call,lei_call,parent_id_call,common_id,id,fed_district_code,charter_type,city,country,parent_id,lei,name_legal,name,org_type,fed_regulator,state
20171231.0,467265.0,200.0,"FIRST NATIONAL BANK OF TAHOKA, THE",FIRST NB,1.0,11.0,TAHOKA,UNITED STATES,TX,OCC,0,1830473.0,1830473.0,1830473,11,500,TAHOKA,UNITED STATES,0,0,"TAHOKA FIRST BANCORP, INC.",TAHOKA FIRST BC,1,FRS,TX
20171231.0,467658.0,200.0,COMMERCIAL BANK & TRUST COMPANY,COMMERCIAL B&TC,1.0,8.0,PARIS,UNITED STATES,TN,FDIC,0,1099382.0,1099382.0,1099382,8,500,PARIS,UNITED STATES,0,0,COMMERCIAL HOLDING COMPANY,COMMERCIAL HC,1,FRS,TN
20171231.0,467733.0,200.0,UNION STATE BANK,UNION ST BK,1.0,6.0,PELL CITY,UNITED STATES,AL,FDIC,0,1085358.0,1085358.0,1085358,6,500,PELL CITY,UNITED STATES,0,0,"UNION BANCSHARES, INC.",UNION BSHRS,1,FRS,AL
20171231.0,468673.0,300.0,"HOME LOAN SAVINGS BANK, THE",HOME LOAN SVG BK,1.0,4.0,COSHOCTON,UNITED STATES,OH,FDIC,0,3828111.0,3828111.0,3828111,4,500,COSHOCTON,UNITED STATES,0,0,HOME LOAN FINANCIAL CORPORATION,HOME LOAN FINANCIAL CORP,1,FRS,OH
20171231.0,468806.0,200.0,NORTHEAST BANK,NORTHEAST BK,1.0,1.0,LEWISTON,UNITED STATES,ME,FDIC,549300F0LV9TSW34E306,2324111.0,2324111.0,2324111,1,500,LEWISTON,UNITED STATES,0,549300LSZ443GPP9KV95,NORTHEAST BANCORP,NORTHEAST BC,1,FRS,ME
20171231.0,469250.0,200.0,PRESCOTT STATE BANK,PRESCOTT ST BK,1.0,10.0,PRESCOTT,UNITED STATES,KS,FDIC,0,2124816.0,2124816.0,2124816,10,500,GIRARD,UNITED STATES,0,0,"SOUTHEAST KANSAS BANCSHARES, INC.",SOUTHEAST KS BSHRS,1,FRS,KS
20171231.0,534859.0,200.0,EXCHANGE STATE BANK,EXCHANGE ST BK,1.0,10.0,SAINT PAUL,UNITED STATES,KS,FDIC,0,2124816.0,2124816.0,2124816,10,500,GIRARD,UNITED STATES,0,0,"SOUTHEAST KANSAS BANCSHARES, INC.",SOUTHEAST KS BSHRS,1,FRS,KS
20171231.0,469559.0,200.0,"JONES NATIONAL BANK AND TRUST COMPANY OF SEWARD, THE",JONES NB&TC OF SEWARD,1.0,10.0,SEWARD,UNITED STATES,NE,OCC,0,1061156.0,1061156.0,1061156,10,500,SEWARD,UNITED STATES,1061156,0,JONES NATIONAL CORPORATION,JONES NAT CORP,1,FRS,NE
20171231.0,661858.0,200.0,OAK CREEK VALLEY BANK,OAK CREEK VALLEY BK,1.0,10.0,VALPARAISO,UNITED STATES,NE,FDIC,0,1061156.0,1061156.0,1061156,10,500,SEWARD,UNITED STATES,1061156,0,JONES NATIONAL CORPORATION,JONES NAT CORP,1,FRS,NE
20171231.0,469737.0,200.0,"COMMERCIAL BANK, THE",COMMERCIAL BK,1.0,6.0,CRAWFORD,UNITED STATES,GA,FDIC,0,1417418.0,1417418.0,1417418,6,500,CRAWFORD,UNITED STATES,0,0,"TCB BANCSHARES, INC.",TCB BSHRS,1,FRS,GA
20171231.0,470050.0,200.0,"FIRST FINANCIAL BANK, NATIONAL ASSOCIATION",FIRST FNCL BK NA,1.0,11.0,ABILENE,UNITED STATES,TX,OCC,549300IVURCTJ6QVMD67,1102312.0,1102312.0,1102312,11,500,ABILENE,UNITED STATES,0,549300XN3GTGOENGNV49,"FIRST FINANCIAL BANKSHARES, INC.",FIRST FNCL BSHRS,1,FRS,TX
20171231.0,3213735.0,250.0,"FIRST FINANCIAL TRUST & ASSET MANAGEMENT COMPANY, NATIONAL ASSOCIATION",FIRST FNCL TR ASSET MGMT CO NA,1.0,0.0,ABILENE,UNITED STATES,TX,OCC,549300N2NK53OS5UNA66,1102312.0,1102312.0,1102312,11,500,ABILENE,UNITED STATES,0,549300XN3GTGOENGNV49,"FIRST FINANCIAL BANKSHARES, INC.",FIRST FNCL BSHRS,1,FRS,TX
20171231.0,470434.0,200.0,"PEOPLES BANK OF RED LEVEL, THE",PEOPLES BK OF RED LEVEL,1.0,6.0,RED LEVEL,UNITED STATES,AL,FDIC,0,2944706.0,2944706.0,2944706,6,500,RED LEVEL,UNITED STATES,0,0,RED LEVEL FINANCIAL CORPORATION,RED LEVEL FC,1,FRS,AL
20171231.0,470452.0,200.0,ARMSTRONG BANK,ARMSTRONG BK,1.0,10.0,MUSKOGEE,UNITED STATES,OK,FDIC,0,3488485.0,3488485.0,3488485,10,500,MUSKOGEE,UNITED STATES,0,549300Y1D2DJBUBD4N20,"IRONHORSE FINANCIAL GROUP, INC.",IRONHORSE FNCL GRP,1,FRS,OK
20171231.0,1198605.0,200.0,REPUBLIC BANK & TRUST,REPUBLIC BK & TR,1.0,10.0,NORMAN,UNITED STATES,OK,FDIC,0,3488485.0,3488485.0,3488485,10,500,MUSKOGEE,UNITED STATES,0,549300Y1D2DJBUBD4N20,"IRONHORSE FINANCIAL GROUP, INC.",IRONHORSE FNCL GRP,1,FRS,OK
20171231.0,472018.0,200.0,"SALYERSVILLE NATIONAL BANK, THE",SALYERSVILLE NB,1.0,4.0,SALYERSVILLE,UNITED STATES,KY,OCC,0,2896207.0,2896207.0,2896207,4,500,SALYERSVILLE,UNITED STATES,0,0,"SNB BANCORP, INC.",SNB BC,1,FRS,KY
20171231.0,472045.0,200.0,HOME STATE BANK,HOME ST BK,1.0,7.0,ROYAL,UNITED STATES,IA,FDIC,0,1207758.0,1207758.0,1207758,7,500,ROYAL,UNITED STATES,0,0,"ROYAL BANCSHARES, INC.",ROYAL BSHRS,1,FRS,IA
20171231.0,472148.0,200.0,FIRST STATE BANK OF VAN ORIN,FIRST ST BK VAN ORIN,1.0,7.0,VAN ORIN,UNITED STATES,IL,FDIC,0,2795140.0,2795140.0,2795140,7,500,VAN ORIN,UNITED STATES,0,0,"VAN ORIN BANCORP, INC.",VAN ORIN BC,1,FRS,IL
20171231.0,472616.0,200.0,FIRST NATIONAL BANK OF SCOTIA,FIRST NB OF SCOTIA,1.0,2.0,SCOTIA,UNITED STATES,NY,OCC,0,3471889.0,3471889.0,3471889,2,500,SCOTIA,UNITED STATES,0,0,"GLENVILLE BANK HOLDING COMPANY, INC.",GLENVILLE BHC,1,FRS,NY
20171231.0,472951.0,200.0,SIOUXLAND BANK,SIOUXLAND BK,1.0,10.0,SOUTH SIOUX CITY,UNITED STATES,NE,FRS,0,2313058.0,2313058.0,2313058,10,500,SOUTH SIOUX CITY,UNITED STATES,0,0,SIOUXLAND NATIONAL CORPORATION,SIOUXLAND NAT CORP,1,FRS,NE
20171231.0,473042.0,200.0,"SOUTH CENTRAL BANK, INC.",SOUTH CENT BK,1.0,8.0,GLASGOW,UNITED STATES,KY,FDIC,549300LPT41QBMAC7948,2810285.0,2810285.0,2810285,8,500,GLASGOW,UNITED STATES,0,549300VC2OWYW2K68458,"SOUTH CENTRAL BANCSHARES OF KENTUCKY, INC.",SOUTH CENTRAL BSHRS OF KY,1,FRS,KY
20171231.0,473257.0,200.0,VALLEY BANK OF KALISPELL,VALLEY BK OF KALISPELL,1.0,9.0,KALISPELL,UNITED STATES,MT,FDIC,0,1125900.0,1125900.0,1125900,9,500,KALISPELL,UNITED STATES,0,0,"VALLEY BANCSHARES, INC.",VALLEY BSHRS,1,FRS,MT
20171231.0,473266.0,200.0,TEXAS FIRST BANK,TEXAS FIRST BK,1.0,11.0,TEXAS CITY,UNITED STATES,TX,FRS,0,1103878.0,1103878.0,1103878,11,500,TEXAS CITY,UNITED STATES,0,0,"TEXAS INDEPENDENT BANCSHARES, INC.",TEXAS INDEPENDENT BSHRS,1,FRS,TX
20171231.0,473501.0,200.0,BERKSHIRE BANK,BERKSHIRE BK,1.0,1.0,PITTSFIELD,UNITED STATES,MA,FDIC,549300LR1ZETOWYE9Z89,2333663.0,2333663.0,2333663,1,500,PITTSFIELD,UNITED STATES,0,549300AS2OC6UMMBNO37,"BERKSHIRE HILLS BANCORP, INC",BERKSHIRE HILLS BC,1,FRS,MA
20171231.0,473930.0,200.0,"COTTONPORT BANK, THE",COTTONPORT BK,1.0,6.0,COTTONPORT,UNITED STATES,LA,FDIC,0,1081097.0,1081097.0,1081097,6,500,MANSURA,UNITED STATES,0,0,"MANSURA BANCSHARES, INC.",MANSURA BSHRS,1,FRS,LA
20171231.0,474058.0,200.0,FIRST NATIONAL BANK IN TRINIDAD,FIRST NB IN TRINIDAD,1.0,10.0,TRINIDAD,UNITED STATES,CO,OCC,0,1054073.0,1054073.0,1054073,10,500,HOUSTON,UNITED STATES,1054073,0,REPUBLIC TRINIDAD CORPORATION,REPUBLIC TRINIDAD CORP,1,FRS,TX
20171231.0,474245.0,200.0,VILLA GROVE STATE BANK,VILLA GROVE ST BK,1.0,7.0,VILLA GROVE,UNITED STATES,IL,FDIC,0,1203237.0,1203237.0,1203237,7,500,VILLA GROVE,UNITED STATES,0,54930032U5URH8J8CZ22,"VILLA GROVE BANCSHARES, INC.",VILLA GROVE BSHRS,1,FRS,IL
20171231.0,474254.0,200.0,BROADWAY NATIONAL BANK,BROADWAY NB,1.0,11.0,SAN ANTONIO,UNITED STATES,TX,OCC,0,1106879.0,1106879.0,1106879,11,500,SAN ANTONIO,UNITED STATES,0,0,"BROADWAY BANCSHARES, INC.",BROADWAY BSHRS,1,FRS,TX
20171231.0,474357.0,200.0,COUNTRYSIDE BANK,COUNTRYSIDE BK,1.0,10.0,UNADILLA,UNITED STATES,NE,FDIC,0,2090779.0,2090779.0,2090779,10,500,UNADILLA,UNITED STATES,0,0,"UB, INC.",UB,1,FRS,NE
20171231.0,474450.0,200.0,RIVERS EDGE BANK,RIVERS EDGE BK,1.0,9.0,MARION,UNITED STATES,SD,FDIC,25490034470BYC1MSE16,2410582.0,2410582.0,2410582,7,500,HAWARDEN,UNITED STATES,0,0,"FIRST STATE ASSOCIATES, INC.",FIRST ST ASSC,1,FRS,IA
20171231.0,474544.0,200.0,CITIZENS SAVINGS BANK,CITIZENS SVG BK,1.0,7.0,MARSHALLTOWN,UNITED STATES,IA,FDIC,0,1202913.0,1202913.0,1202913,7,500,OSKALOOSA,UNITED STATES,0,0,GILMAN INVESTMENT CO.,GILMAN INV CO,1,FRS,IA
20171231.0,474656.0,200.0,FIRST STATE BANK,FIRST ST BK,1.0,10.0,WAYNOKA,UNITED STATES,OK,FDIC,0,1067260.0,1067260.0,1067260,10,500,WAYNOKA,UNITED STATES,0,0,"WAYNOKA BANCSHARES, INC.",WAYNOKA BSHRS,1,FRS,OK
20171231.0,474759.0,200.0,"SUNFLOWER BANK, NATIONAL ASSOCIATION",SUNFLOWER BK NA,1.0,10.0,DENVER,UNITED STATES,CO,OCC,2549008TT6UNYR7AXF54,1066713.0,1066713.0,1066713,10,500,DENVER,UNITED STATES,0,0,FIRSTSUN CAPITAL BANCORP,FIRSTSUN CAP BC,1,FRS,CO
20171231.0,474777.0,200.0,OUR COMMUNITY BANK,OUR CMNTY BK,1.0,7.0,SPENCER,UNITED STATES,IN,FDIC,549300KKX02L29KSGS91,2412586.0,2412586.0,2412586,7,500,SPENCER,UNITED STATES,0,0,HOME FINANCIAL BANCORP,HOME FNCL BC,1,FRS,IN
20171231.0,475046.0,200.0,GATEWAY STATE BANK,GATEWAY ST BK,1.0,7.0,CLINTON,UNITED STATES,IA,FDIC,0,1200311.0,1200311.0,1200311,7,500,MAQUOKETA,UNITED STATES,0,0,"OHNWARD BANCSHARES, INC.",OHNWARD BSHRS,1,FRS,IA
20171231.0,639549.0,200.0,FIRST CENTRAL STATE BANK,FIRST CENT ST BK,1.0,7.0,DE WITT,UNITED STATES,IA,FDIC,5493005L8AW1CTD9HZ03,1200311.0,1200311.0,1200311,7,500,MAQUOKETA,UNITED STATES,0,0,"OHNWARD BANCSHARES, INC.",OHNWARD BSHRS,1,FRS,IA
20171231.0,683449.0,200.0,MAQUOKETA STATE BANK,MAQUOKETA ST BK,1.0,7.0,MAQUOKETA,UNITED STATES,IA,FRS,0,1200311.0,1200311.0,1200311,7,500,MAQUOKETA,UNITED STATES,0,0,"OHNWARD BANCSHARES, INC.",OHNWARD BSHRS,1,FRS,IA
20171231.0,761543.0,200.0,OHNWARD BANK & TRUST,OHNWARD B&TC,1.0,7.0,CASCADE,UNITED STATES,IA,FDIC,549300XMCDBXHD84QD46,1200311.0,1200311.0,1200311,7,500,MAQUOKETA,UNITED STATES,0,0,"OHNWARD BANCSHARES, INC.",OHNWARD BSHRS,1,FRS,IA
20171231.0,475345.0,200.0,HURON COMMUNITY BANK,HURON CMNTY BK,1.0,7.0,EAST TAWAS,UNITED STATES,MI,FRS,0,1416608.0,1416608.0,1416608,7,500,EAST TAWAS,UNITED STATES,0,0,"HURON COMMUNITY FINANCIAL SERVICES, INC.",HURON CMNTY FS,1,FRS,MI
20171231.0,475354.0,200.0,FARMERS STATE BANK,FARMERS ST BK,1.0,9.0,VICTOR,UNITED STATES,MT,FRS,5493007BVVG2E8KCTG95,2108227.0,2108227.0,2108227,9,500,VICTOR,UNITED STATES,0,0,FARMERS STATE FINANCIAL CORP.,FARMERS ST FC,1,FRS,MT
20171231.0,475653.0,200.0,MOUNTAIN VALLEY BANK,MOUNTAIN VALLEY BANK,1.0,10.0,WALDEN,UNITED STATES,CO,FRS,0,2511014.0,2511014.0,2511014,10,500,SCOTTSBLUFF,UNITED STATES,0,0,"PLATTE VALLEY FINANCIAL SERVICE COMPANIES, INC.",PLATTE VALLEY FS CO,1,FRS,NE
20171231.0,580155.0,200.0,PLATTE VALLEY BANK,PLATTE VALLEY BK,1.0,10.0,TORRINGTON,UNITED STATES,WY,FRS,549300ZFJ1696ECS0S38,2511014.0,2511014.0,2511014,10,500,SCOTTSBLUFF,UNITED STATES,0,0,"PLATTE VALLEY FINANCIAL SERVICE COMPANIES, INC.",PLATTE VALLEY FS CO,1,FRS,NE
20171231.0,2465881.0,200.0,PLATTE VALLEY BANK,PLATTE VALLEY BK,1.0,10.0,SCOTTSBLUFF,UNITED STATES,NE,FRS,0,2511014.0,2511014.0,2511014,10,500,SCOTTSBLUFF,UNITED STATES,0,0,"PLATTE VALLEY FINANCIAL SERVICE COMPANIES, INC.",PLATTE VALLEY FS CO,1,FRS,NE
20171231.0,475756.0,200.0,"BANK OF THE ROCKIES, NATIONAL ASSOCIATION",BANK OF THE ROCKIES NA,1.0,9.0,WHITE SULPHUR SPRINGS,UNITED STATES,MT,OCC,0,1134470.0,1134470.0,1134470,9,500,WHITE SULPHUR SPRINGS,UNITED STATES,0,0,COUNTRICORP,COUNTRICORP,1,FRS,MT
20171231.0,476342.0,200.0,CITIZENS FIRST STATE BANK OF WALNUT,CITIZENS FIRST ST BK OF WALNUT,1.0,7.0,WALNUT,UNITED STATES,IL,FRS,0,1131385.0,1131385.0,1131385,7,500,WALNUT,UNITED STATES,0,0,"CITIZENS BANCSHARES, INC.",CITIZENS BSHRS,1,FRS,IL
20171231.0,476445.0,200.0,BANK OF LAKE VILLAGE,BANK OF LAKE VILLAGE,1.0,8.0,LAKE VILLAGE,UNITED STATES,AR,FRS,0,1137033.0,1137033.0,1137033,8,500,LAKE VILLAGE,UNITED STATES,0,0,SOUTHEAST ARKANSAS BANK CORPORATION,SOUTHEAST ARKANSAS BK CORP,1,FRS,AR
20171231.0,703039.0,200.0,"JEFFERSON BANK, THE",JEFFERSON BK,1.0,8.0,GREENVILLE,UNITED STATES,MS,FDIC,0,1137033.0,1137033.0,1137033,8,500,LAKE VILLAGE,UNITED STATES,0,0,SOUTHEAST ARKANSAS BANK CORPORATION,SOUTHEAST ARKANSAS BK CORP,1,FRS,AR
20171231.0,476472.0,310.0,COMMUNITY SAVINGS,CMNTY SVG,1.0,4.0,CALDWELL,UNITED STATES,OH,OCC,0,5043691.0,5043691.0,5043691,4,500,CALDWELL,UNITED STATES,0,0,COMMUNITY SAVINGS BANCORP INC,COMMUNITY SVGS BC,1,FRS,OH
20171231.0,477303.0,300.0,WOODSVILLE GUARANTY SAVINGS BANK,WOODSVILLE GUARANTY SVG BK,1.0,1.0,WOODSVILLE,UNITED STATES,NH,FDIC,0,2637820.0,2637820.0,2637820,1,500,WOODSVILLE,UNITED STATES,0,0,"GUARANTY BANCORP, INC.",GUARANTY BC,1,FRS,NH
20171231.0,477321.0,200.0,CONSUMERS NATIONAL BANK,CONSUMERS NB,1.0,4.0,MINERVA,UNITED STATES,OH,OCC,0,2286228.0,2286228.0,2286228,4,500,MINERVA,UNITED STATES,0,0,"CONSUMERS BANCORP, INC.",CONSUMERS BC,1,FRS,OH
20171231.0,477376.0,200.0,FARMINGTON STATE BANK,FARMINGTON ST BK,1.0,12.0,FARMINGTON,UNITED STATES,WA,FDIC,0,2332572.0,2332572.0,2332572,12,500,ROAD TOWN,BRITISH VIRGIN ISLANDS,0,0,FARMINGTON FINANCE CORPORATION,FARMINGTON FNC CORP,1,FRS,0
20171231.0,477639.0,200.0,SUNSOUTH BANK,SUNSOUTH BK,1.0,6.0,DOTHAN,UNITED STATES,AL,FDIC,0,3255100.0,3255100.0,3255100,6,500,DOTHAN,UNITED STATES,0,0,"SUNSOUTH BANCSHARES, INC.",SUNSOUTH BSHRS,1,FRS,AL
20171231.0,477648.0,200.0,FARMERS STATE BANK,FARMERS ST BK,1.0,8.0,PITTSFIELD,UNITED STATES,IL,FDIC,0,1118966.0,1118966.0,1118966,8,500,PITTSFIELD,UNITED STATES,0,0,"PIKE BANCORP, INC.",PIKE BANCORP,1,FRS,IL
20171231.0,477844.0,200.0,COUNTY BANK,COUNTY BK,1.0,7.0,SIGOURNEY,UNITED STATES,IA,FDIC,0,2745613.0,2745613.0,2745613,7,500,SIGOURNEY,UNITED STATES,0,0,"FOUNTAIN VIEW BANCORP., INC.",FOUNTAIN VIEW BC,1,FRS,IA
20171231.0,478140.0,200.0,MURPHY-WALL STATE BANK AND TRUST COMPANY,MURPHY-WALL ST B&TC,1.0,8.0,PINCKNEYVILLE,UNITED STATES,IL,FDIC,0,2232748.0,2232748.0,2232748,8,500,PINCKNEYVILLE,UNITED STATES,0,0,"MURPHY-WALL BANCORP, INC.",MURPHY WALL BANCORP,1,FRS,IL
20171231.0,478195.0,200.0,BANK OF THE VALLEY,BANK OF THE VALLEY,1.0,10.0,BELLWOOD,UNITED STATES,NE,FDIC,0,1983070.0,1983070.0,1983070,10,500,BELLWOOD,UNITED STATES,0,0,BELLWOOD COMMUNITY HOLDING COMPANY,BELLWOOD CMNTY HC,1,FRS,NE
20171231.0,478430.0,200.0,FIRST BANK OF LINDEN,FIRST BK OF LINDEN,1.0,6.0,LINDEN,UNITED STATES,AL,FDIC,0,2059954.0,2059954.0,2059954,6,500,LINDEN,UNITED STATES,0,0,"FIRST LINDEN BANCSHARES, INC.",FIRST LINDEN BSHRS,1,FRS,AL
20171231.0,478766.0,200.0,LIBERTY BANK,LIBERTY BK,1.0,12.0,SOUTH SAN FRANCISCO,UNITED STATES,CA,FRS,0,2942832.0,2942832.0,2942832,12,500,SOUTH SAN FRANCISCO,UNITED STATES,0,0,LIBERTY BANCORP,LIBERTY BC,1,FRS,CA
20171231.0,479071.0,200.0,STATE BANK NORTHWEST,STATE BK NW,1.0,12.0,SPOKANE VALLEY,UNITED STATES,WA,FDIC,0,3658729.0,3658729.0,3658729,12,500,SPOKANE VALLEY,UNITED STATES,0,0,STATE BANCORP NORTHWEST,STATE BC NORTHWEST,1,FRS,WA
20171231.0,479268.0,200.0,BANK OF STOCKTON,BANK OF STOCKTON,1.0,12.0,STOCKTON,UNITED STATES,CA,FDIC,254900SRWC0U4V5XQ024,1399765.0,1399765.0,1399765,12,500,STOCKTON,UNITED STATES,0,0,1867 WESTERN FINANCIAL CORPORATION,1867 WESTERN FC,1,FRS,CA
20171231.0,479370.0,200.0,HIGH COUNTRY BANK,HIGH CNTRY BK,1.0,10.0,SALIDA,UNITED STATES,CO,FRS,0,3833834.0,3833834.0,3833834,10,500,SALIDA,UNITED STATES,0,0,"HIGH COUNTRY BANCORP, INC.",HIGH CNTRY BC,1,FRS,CO
20171231.0,479446.0,200.0,CITIZENS STATE BANK OF LOYAL,CITIZENS ST BK LOYAL,1.0,7.0,LOYAL,UNITED STATES,WI,FDIC,5493002PU0KOD7M34E71,1136410.0,1136410.0,1136410,7,500,LOYAL,UNITED STATES,0,0,"CITIZENS BANCSHARES OF LOYAL, INC.",CITIZENS BSHRS LOYAL,1,FRS,WI
20171231.0,479754.0,200.0,COMMERCIAL STATE BANK,COMMERCIAL ST BK,1.0,10.0,WAUSA,UNITED STATES,NE,FDIC,0,1051698.0,1051698.0,1051698,10,500,WAUSA,UNITED STATES,1051698,0,"WAUSA BANSHARES, INC.",WAUSA BSHRS,1,FRS,NE
20171231.0,479839.0,200.0,TENNESSEE STATE BANK,TENNESSEE ST BK,1.0,6.0,PIGEON FORGE,UNITED STATES,TN,FRS,549300EEYVCFG0V6Z057,1142242.0,1142242.0,1142242,6,500,PIGEON FORGE,UNITED STATES,0,0,"TENNESSEE STATE BANCSHARES, INC.",TENNESSEE ST BSHRS,1,FRS,TN
20171231.0,480228.0,200.0,"BANK OF AMERICA, NATIONAL ASSOCIATION",BANK OF AMER NA,1.0,5.0,CHARLOTTE,UNITED STATES,NC,OCC,B4TYDEB6GKMZO031MB27,1073757.0,1073757.0,1073757,5,500,CHARLOTTE,UNITED STATES,0,9DJT3UXIJIZJI4WXO774,BANK OF AMERICA CORPORATION,BANK OF AMER CORP,1,FRS,NC
20171231.0,591900.0,400.0,BOSTON OVERSEAS FINANCIAL CORPORATION,BOSTON OVERSEAS FNCL CORP,1.0,1.0,NEW YORK,UNITED STATES,NY,FRS,0,1073757.0,1073757.0,1073757,5,500,CHARLOTTE,UNITED STATES,0,9DJT3UXIJIZJI4WXO774,BANK OF AMERICA CORPORATION,BANK OF AMER CORP,1,FRS,NC
20171231.0,783871.0,400.0,BANKAMERICA INTERNATIONAL FINANCIAL CORPORATION,BANKAMERICA INTL FNCL CORP,1.0,5.0,SAN FRANCISCO,UNITED STATES,CA,FRS,0,1073757.0,1073757.0,1073757,5,500,CHARLOTTE,UNITED STATES,0,9DJT3UXIJIZJI4WXO774,BANK OF AMERICA CORPORATION,BANK OF AMER CORP,1,FRS,NC
20171231.0,1443266.0,200.0,"BANK OF AMERICA CALIFORNIA, NATIONAL ASSOCIATION",BANK OF AMER CA NA,1.0,12.0,SAN FRANCISCO,UNITED STATES,CA,OCC,0,1073757.0,1073757.0,1073757,5,500,CHARLOTTE,UNITED STATES,0,9DJT3UXIJIZJI4WXO774,BANK OF AMERICA CORPORATION,BANK OF AMER CORP,1,FRS,NC
20171231.0,3313943.0,250.0,"RECONTRUST COMPANY, NATIONAL ASSOCIATION",RECONTRUST CO NA,1.0,0.0,SIMI VALLEY,UNITED STATES,CA,OCC,0,1073757.0,1073757.0,1073757,5,500,CHARLOTTE,UNITED STATES,0,9DJT3UXIJIZJI4WXO774,BANK OF AMERICA CORPORATION,BANK OF AMER CORP,1,FRS,NC
20171231.0,480246.0,200.0,WASHINGTON STATE BANK,WASHINGTON ST BK,1.0,7.0,WASHINGTON,UNITED STATES,IL,FDIC,0,1201804.0,1201804.0,1201804,7,500,WASHINGTON,UNITED STATES,0,0,R & B MANAGEMENT CORPORATION,R&B MGMT CORP,1,FRS,IL
20171231.0,480330.0,200.0,"LEMONT NATIONAL BANK, THE",LEMONT NB,1.0,7.0,LEMONT,UNITED STATES,IL,OCC,0,1144059.0,1144059.0,1144059,7,500,LEMONT,UNITED STATES,0,0,"LEMONT BANCORP, INC.",LEMONT BC,1,FRS,IL
20171231.0,480808.0,300.0,SAVINGS INSTITUTE BANK AND TRUST COMPANY,SAVINGS INST BK & TR CO,1.0,1.0,WILLIMANTIC,UNITED STATES,CT,FRS,549300C603G2130GT314,3306815.0,3306815.0,3306815,1,500,WILLIMANTIC,UNITED STATES,0,5493003RM4DO6OTMJD05,SI FINANCIAL GROUP INC,SI FNCL GRP,1,FRS,CT
20171231.0,480853.0,200.0,MCKENZIE BANKING COMPANY,MCKENZIE BKG CO,1.0,8.0,MCKENZIE,UNITED STATES,TN,FDIC,5493001TKHVR1XBO7H51,1135280.0,1135280.0,1135280,8,500,MCKENZIE,UNITED STATES,0,0,"PROGRESSIVE FINANCIAL SERVICES, INC.",PROGRESSIVE FNCL SVC,1,FRS,TN
20171231.0,481140.0,200.0,CANTON STATE BANK,CANTON ST BK,1.0,8.0,CANTON,UNITED STATES,MO,FDIC,0,1095021.0,1095021.0,1095021,8,500,HANNIBAL,UNITED STATES,0,0,"CANTON BANCSHARES, INC.",CANTON BSHRS,1,FRS,MO
20171231.0,481159.0,200.0,VALLEY BANK OF COMMERCE,VALLEY BK OF CMRC,1.0,11.0,ROSWELL,UNITED STATES,NM,FDIC,0,1130810.0,1130810.0,1130810,11,500,ROSWELL,UNITED STATES,0,0,"COMMERCE BANCSHARES OF ROSWELL, INC.",COMMERCE BSHRS ROSWELL,1,FRS,NM
20171231.0,481177.0,200.0,LANDMARK NATIONAL BANK,LANDMARK NB,1.0,10.0,MANHATTAN,UNITED STATES,KS,OCC,8AI385EP1ZJCMUOZ8022,3030307.0,3030307.0,3030307,10,500,MANHATTAN,UNITED STATES,0,0,"LANDMARK BANCORP, INC.",LANDMARK BC INC,1,FRS,KS
20171231.0,481430.0,200.0,AMERICAN NATIONAL BANK,AMERICAN NB,1.0,6.0,OAKLAND PARK,UNITED STATES,FL,OCC,0,2939337.0,2939337.0,2939337,6,500,OAKLAND PARK,UNITED STATES,0,0,"ANB HOLDINGS, INC.",ANB HOLD,1,FRS,FL
20171231.0,481579.0,200.0,CUSTER FEDERAL STATE BANK,CUSTER FED ST BK,1.0,10.0,BROKEN BOW,UNITED STATES,NE,FDIC,0,4843755.0,4843755.0,4843755,10,500,BROKEN BOW,UNITED STATES,0,0,CFSB HOLDING CO.,CFSB HOLD CO,1,FRS,NE
20171231.0,481627.0,200.0,"CITIZENS BANK OF WEST VIRGINIA, INC.",CITIZENS BK WV,1.0,5.0,ELKINS,UNITED STATES,WV,FDIC,0,1142970.0,1142970.0,1142970,5,500,ELKINS,UNITED STATES,0,0,CITIZENS FINANCIAL CORP.,CITIZENS FC,1,FRS,WV
20171231.0,481748.0,200.0,SLOAN STATE BANK,SLOAN ST BK,1.0,7.0,SLOAN,UNITED STATES,IA,FDIC,0,1201439.0,1201439.0,1201439,7,500,SLOAN,UNITED STATES,0,0,SLOAN STATE CORPORATION,SLOAN ST CORP,1,FRS,IA
20171231.0,481944.0,200.0,"FARMERS STATE BANK AND TRUST COMPANY, THE",FARMERS ST B&TC,1.0,8.0,JACKSONVILLE,UNITED STATES,IL,FDIC,0,1099793.0,1099793.0,1099793,8,500,JACKSONVILLE,UNITED STATES,0,0,FARMERS HOLDING COMPANY,FARMERS HOLDING CO,1,FRS,IL
20171231.0,482053.0,200.0,CITIZENS STATE BANK,CITIZENS ST BK,1.0,10.0,WISNER,UNITED STATES,NE,FRS,0,1056415.0,1056415.0,1056415,10,500,WISNER,UNITED STATES,1056415,0,CITIZENS NATIONAL CORPORATION,CITIZENS NAT CORP,1,FRS,NE
20171231.0,734051.0,200.0,"CASS COUNTY BANK, INC",CASS CTY BK,1.0,10.0,PLATTSMOUTH,UNITED STATES,NE,FDIC,549300VNY902NJ8U3Z66,1056415.0,1056415.0,1056415,10,500,WISNER,UNITED STATES,1056415,0,CITIZENS NATIONAL CORPORATION,CITIZENS NAT CORP,1,FRS,NE
