date,name_legal_call,lei_call,id_call,name_legal,lei,id,no_sub
20171231.0,"FIRST NATIONAL BANK OF TAHOKA, THE",0,467265.0,"TAHOKA FIRST BANCORP, INC.",0,1830473,1
20171231.0,COMMERCIAL BANK & TRUST COMPANY,0,467658.0,COMMERCIAL HOLDING COMPANY,0,1099382,1
20171231.0,UNION STATE BANK,0,467733.0,"UNION BANCSHARES, INC.",0,1085358,1
20171231.0,"HOME LOAN SAVINGS BANK, THE",0,468673.0,HOME LOAN FINANCIAL CORPORATION,0,3828111,1
20171231.0,NORTHEAST BANK,549300F0LV9TSW34E306,468806.0,NORTHEAST BANCORP,549300LSZ443GPP9KV95,2324111,1
20171231.0,PRESCOTT STATE BANK,0,469250.0,"SOUTHEAST KANSAS BANCSHARES, INC.",0,2124816,2
20171231.0,EXCHANGE STATE BANK,0,534859.0,"SOUTHEAST KANSAS BANCSHARES, INC.",0,2124816,2
20171231.0,"JONES NATIONAL BANK AND TRUST COMPANY OF SEWARD, THE",0,469559.0,JONES NATIONAL CORPORATION,0,1061156,2
20171231.0,OAK CREEK VALLEY BANK,0,661858.0,JONES NATIONAL CORPORATION,0,1061156,2
20171231.0,"COMMERCIAL BANK, THE",0,469737.0,"TCB BANCSHARES, INC.",0,1417418,1
20171231.0,"FIRST FINANCIAL BANK, NATIONAL ASSOCIATION",549300IVURCTJ6QVMD67,470050.0,"FIRST FINANCIAL BANKSHARES, INC.",549300XN3GTGOENGNV49,1102312,2
20171231.0,"FIRST FINANCIAL TRUST & ASSET MANAGEMENT COMPANY, NATIONAL ASSOCIATION",549300N2NK53OS5UNA66,3213735.0,"FIRST FINANCIAL BANKSHARES, INC.",549300XN3GTGOENGNV49,1102312,2
20171231.0,"PEOPLES BANK OF RED LEVEL, THE",0,470434.0,RED LEVEL FINANCIAL CORPORATION,0,2944706,1
20171231.0,ARMSTRONG BANK,0,470452.0,"IRONHORSE FINANCIAL GROUP, INC.",549300Y1D2DJBUBD4N20,3488485,2
20171231.0,REPUBLIC BANK & TRUST,0,1198605.0,"IRONHORSE FINANCIAL GROUP, INC.",549300Y1D2DJBUBD4N20,3488485,2
20171231.0,"SALYERSVILLE NATIONAL BANK, THE",0,472018.0,"SNB BANCORP, INC.",0,2896207,1
20171231.0,HOME STATE BANK,0,472045.0,"ROYAL BANCSHARES, INC.",0,1207758,1
20171231.0,FIRST STATE BANK OF VAN ORIN,0,472148.0,"VAN ORIN BANCORP, INC.",0,2795140,1
20171231.0,FIRST NATIONAL BANK OF SCOTIA,0,472616.0,"GLENVILLE BANK HOLDING COMPANY, INC.",0,3471889,1
20171231.0,SIOUXLAND BANK,0,472951.0,SIOUXLAND NATIONAL CORPORATION,0,2313058,1
20171231.0,"SOUTH CENTRAL BANK, INC.",549300LPT41QBMAC7948,473042.0,"SOUTH CENTRAL BANCSHARES OF KENTUCKY, INC.",549300VC2OWYW2K68458,2810285,1
20171231.0,VALLEY BANK OF KALISPELL,0,473257.0,"VALLEY BANCSHARES, INC.",0,1125900,1
20171231.0,TEXAS FIRST BANK,0,473266.0,"TEXAS INDEPENDENT BANCSHARES, INC.",0,1103878,1
20171231.0,BERKSHIRE BANK,549300LR1ZETOWYE9Z89,473501.0,"BERKSHIRE HILLS BANCORP, INC",549300AS2OC6UMMBNO37,2333663,1
20171231.0,"COTTONPORT BANK, THE",0,473930.0,"MANSURA BANCSHARES, INC.",0,1081097,1
20171231.0,FIRST NATIONAL BANK IN TRINIDAD,0,474058.0,REPUBLIC TRINIDAD CORPORATION,0,1054073,1
20171231.0,VILLA GROVE STATE BANK,0,474245.0,"VILLA GROVE BANCSHARES, INC.",54930032U5URH8J8CZ22,1203237,1
20171231.0,BROADWAY NATIONAL BANK,0,474254.0,"BROADWAY BANCSHARES, INC.",0,1106879,1
20171231.0,COUNTRYSIDE BANK,0,474357.0,"UB, INC.",0,2090779,1
20171231.0,RIVERS EDGE BANK,25490034470BYC1MSE16,474450.0,"FIRST STATE ASSOCIATES, INC.",0,2410582,1
20171231.0,CITIZENS SAVINGS BANK,0,474544.0,GILMAN INVESTMENT CO.,0,1202913,1
20171231.0,FIRST STATE BANK,0,474656.0,"WAYNOKA BANCSHARES, INC.",0,1067260,1
20171231.0,"SUNFLOWER BANK, NATIONAL ASSOCIATION",2549008TT6UNYR7AXF54,474759.0,FIRSTSUN CAPITAL BANCORP,0,1066713,1
20171231.0,OUR COMMUNITY BANK,549300KKX02L29KSGS91,474777.0,HOME FINANCIAL BANCORP,0,2412586,1
20171231.0,GATEWAY STATE BANK,0,475046.0,"OHNWARD BANCSHARES, INC.",0,1200311,4
20171231.0,FIRST CENTRAL STATE BANK,5493005L8AW1CTD9HZ03,639549.0,"OHNWARD BANCSHARES, INC.",0,1200311,4
20171231.0,MAQUOKETA STATE BANK,0,683449.0,"OHNWARD BANCSHARES, INC.",0,1200311,4
20171231.0,OHNWARD BANK & TRUST,549300XMCDBXHD84QD46,761543.0,"OHNWARD BANCSHARES, INC.",0,1200311,4
20171231.0,HURON COMMUNITY BANK,0,475345.0,"HURON COMMUNITY FINANCIAL SERVICES, INC.",0,1416608,1
20171231.0,FARMERS STATE BANK,5493007BVVG2E8KCTG95,475354.0,FARMERS STATE FINANCIAL CORP.,0,2108227,1
20171231.0,MOUNTAIN VALLEY BANK,0,475653.0,"PLATTE VALLEY FINANCIAL SERVICE COMPANIES, INC.",0,2511014,3
20171231.0,PLATTE VALLEY BANK,549300ZFJ1696ECS0S38,580155.0,"PLATTE VALLEY FINANCIAL SERVICE COMPANIES, INC.",0,2511014,3
20171231.0,PLATTE VALLEY BANK,0,2465881.0,"PLATTE VALLEY FINANCIAL SERVICE COMPANIES, INC.",0,2511014,3
20171231.0,"BANK OF THE ROCKIES, NATIONAL ASSOCIATION",0,475756.0,COUNTRICORP,0,1134470,1
20171231.0,CITIZENS FIRST STATE BANK OF WALNUT,0,476342.0,"CITIZENS BANCSHARES, INC.",0,1131385,1
20171231.0,BANK OF LAKE VILLAGE,0,476445.0,SOUTHEAST ARKANSAS BANK CORPORATION,0,1137033,2
20171231.0,"JEFFERSON BANK, THE",0,703039.0,SOUTHEAST ARKANSAS BANK CORPORATION,0,1137033,2
20171231.0,COMMUNITY SAVINGS,0,476472.0,COMMUNITY SAVINGS BANCORP INC,0,5043691,1
20171231.0,WOODSVILLE GUARANTY SAVINGS BANK,0,477303.0,"GUARANTY BANCORP, INC.",0,2637820,1
20171231.0,CONSUMERS NATIONAL BANK,0,477321.0,"CONSUMERS BANCORP, INC.",0,2286228,1
20171231.0,FARMINGTON STATE BANK,0,477376.0,FARMINGTON FINANCE CORPORATION,0,2332572,1
20171231.0,SUNSOUTH BANK,0,477639.0,"SUNSOUTH BANCSHARES, INC.",0,3255100,1
20171231.0,FARMERS STATE BANK,0,477648.0,"PIKE BANCORP, INC.",0,1118966,1
20171231.0,COUNTY BANK,0,477844.0,"FOUNTAIN VIEW BANCORP., INC.",0,2745613,1
20171231.0,MURPHY-WALL STATE BANK AND TRUST COMPANY,0,478140.0,"MURPHY-WALL BANCORP, INC.",0,2232748,1
20171231.0,BANK OF THE VALLEY,0,478195.0,BELLWOOD COMMUNITY HOLDING COMPANY,0,1983070,1
20171231.0,FIRST BANK OF LINDEN,0,478430.0,"FIRST LINDEN BANCSHARES, INC.",0,2059954,1
20171231.0,LIBERTY BANK,0,478766.0,LIBERTY BANCORP,0,2942832,1
20171231.0,STATE BANK NORTHWEST,0,479071.0,STATE BANCORP NORTHWEST,0,3658729,1
20171231.0,BANK OF STOCKTON,254900SRWC0U4V5XQ024,479268.0,1867 WESTERN FINANCIAL CORPORATION,0,1399765,1
20171231.0,HIGH COUNTRY BANK,0,479370.0,"HIGH COUNTRY BANCORP, INC.",0,3833834,1
20171231.0,CITIZENS STATE BANK OF LOYAL,5493002PU0KOD7M34E71,479446.0,"CITIZENS BANCSHARES OF LOYAL, INC.",0,1136410,1
20171231.0,COMMERCIAL STATE BANK,0,479754.0,"WAUSA BANSHARES, INC.",0,1051698,1
20171231.0,TENNESSEE STATE BANK,549300EEYVCFG0V6Z057,479839.0,"TENNESSEE STATE BANCSHARES, INC.",0,1142242,1
20171231.0,"BANK OF AMERICA, NATIONAL ASSOCIATION",B4TYDEB6GKMZO031MB27,480228.0,BANK OF AMERICA CORPORATION,9DJT3UXIJIZJI4WXO774,1073757,5
20171231.0,BOSTON OVERSEAS FINANCIAL CORPORATION,0,591900.0,BANK OF AMERICA CORPORATION,9DJT3UXIJIZJI4WXO774,1073757,5
20171231.0,BANKAMERICA INTERNATIONAL FINANCIAL CORPORATION,0,783871.0,BANK OF AMERICA CORPORATION,9DJT3UXIJIZJI4WXO774,1073757,5
20171231.0,"BANK OF AMERICA CALIFORNIA, NATIONAL ASSOCIATION",0,1443266.0,BANK OF AMERICA CORPORATION,9DJT3UXIJIZJI4WXO774,1073757,5
20171231.0,"RECONTRUST COMPANY, NATIONAL ASSOCIATION",0,3313943.0,BANK OF AMERICA CORPORATION,9DJT3UXIJIZJI4WXO774,1073757,5
20171231.0,WASHINGTON STATE BANK,0,480246.0,R & B MANAGEMENT CORPORATION,0,1201804,1
20171231.0,"LEMONT NATIONAL BANK, THE",0,480330.0,"LEMONT BANCORP, INC.",0,1144059,1
20171231.0,SAVINGS INSTITUTE BANK AND TRUST COMPANY,549300C603G2130GT314,480808.0,SI FINANCIAL GROUP INC,5493003RM4DO6OTMJD05,3306815,1
20171231.0,MCKENZIE BANKING COMPANY,5493001TKHVR1XBO7H51,480853.0,"PROGRESSIVE FINANCIAL SERVICES, INC.",0,1135280,1
20171231.0,CANTON STATE BANK,0,481140.0,"CANTON BANCSHARES, INC.",0,1095021,1
20171231.0,VALLEY BANK OF COMMERCE,0,481159.0,"COMMERCE BANCSHARES OF ROSWELL, INC.",0,1130810,1
20171231.0,LANDMARK NATIONAL BANK,8AI385EP1ZJCMUOZ8022,481177.0,"LANDMARK BANCORP, INC.",0,3030307,1
20171231.0,AMERICAN NATIONAL BANK,0,481430.0,"ANB HOLDINGS, INC.",0,2939337,1
20171231.0,CUSTER FEDERAL STATE BANK,0,481579.0,CFSB HOLDING CO.,0,4843755,1
20171231.0,"CITIZENS BANK OF WEST VIRGINIA, INC.",0,481627.0,CITIZENS FINANCIAL CORP.,0,1142970,1
20171231.0,SLOAN STATE BANK,0,481748.0,SLOAN STATE CORPORATION,0,1201439,1
20171231.0,"FARMERS STATE BANK AND TRUST COMPANY, THE",0,481944.0,FARMERS HOLDING COMPANY,0,1099793,1
20171231.0,CITIZENS STATE BANK,0,482053.0,CITIZENS NATIONAL CORPORATION,0,1056415,2
20171231.0,"CASS COUNTY BANK, INC",549300VNY902NJ8U3Z66,734051.0,CITIZENS NATIONAL CORPORATION,0,1056415,2
20171231.0,FARMERS BANK & TRUST,0,482156.0,"FARMERS ENTERPRISES, INC.",0,1055155,1
20171231.0,JERSEY STATE BANK,0,482446.0,"JSB BANCORP, INC.",0,1141692,1
20171231.0,PEOPLES NATIONAL BANK,0,483537.0,BANKSHARES CORPORATION OF NICEVILLE,0,1363793,1
20171231.0,LABETTE BANK,0,483751.0,"LABETTE COUNTY BANKSHARES, INC.",0,1057784,1
20171231.0,MARION STATE BANK,0,484057.0,"MARION BANCSHARES, INC.",0,3828250,1
20171231.0,COMMUNITY TRUST BANK,0,484141.0,"COMMUNITY BANCSHARES, INC.",0,2251806,1
20171231.0,VIKING BANK,0,484776.0,VIKING FINANCIAL CORPORATION,0,1449512,1
20171231.0,"PEOPLES NATIONAL BANK OF MT. PLEASANT, THE",0,484927.0,"PEOPLES BANCORP OF MT. PLEASANT, INC.",0,2293909,1
20171231.0,BANK OF ELGIN,0,485054.0,"ANTELOPE BANCSHARES, INC.",0,2510183,1
20171231.0,STATE BANK & TRUST COMPANY,0,485139.0,"SBT BANCSHARES, INC.",0,2145950,1
20171231.0,FARMERS BANK,0,485214.0,"FARMERS BANCORP OF NICHOLASVILLE, INC.",0,1071771,1
20171231.0,KAW VALLEY BANK,549300Z4DDTZBW3TC153,485456.0,"TOPEKA BANCORP, INC.",0,5110605,1
20171231.0,FIRST TENNESSEE BANK NATIONAL ASSOCIATION,COOWI3L2W9TPYR3WJX37,485559.0,FIRST HORIZON NATIONAL CORPORATION,TF3RXI1ZB1TQ30H9JV10,1094640,1
20171231.0,BANK OF KAMPSVILLE,0,487142.0,KAMPSVILLE BANCSHARES INC,0,3210369,1
20171231.0,TOWN & COUNTRY BANK,254900YOL8EJ9NBHIE43,487357.0,"TOWN & COUNTRY BANCSHARES, INC",0,1095722,1
20171231.0,"VILLAGE BANK, THE",2549006QWBCLPDAGO152,487843.0,"VILLAGE BANCSHARES, INC",0,2746094,1
20171231.0,"FAYETTE COUNTY NATIONAL BANK OF FAYETTEVILLE, THE",2549005QV7K44ND43364,488420.0,"FCNB BANCORP, INC.",0,2355759,1
20171231.0,"NATIONAL BANK OF ANDREWS, THE",0,488653.0,"ANDREWS BANCSHARES, INC.",0,2348087,1
20171231.0,FIRST STATE BANK,0,488756.0,"NEBRASKA BANKSHARES, INC.",0,1054765,1
20171231.0,CITIZENS STATE BANK,0,489155.0,"ANTON BANCSHARES, INC.",0,1109209,1
20171231.0,KINMUNDY BANK,0,489249.0,"SOUTH CENTRAL BANCORP, INC.",0,3674710,1
20171231.0,"FIRST STATE BANK AND TRUST COMPANY, INC.",549300B0AV405WEOGK84,489548.0,"FIRST STATE BANCORP, INC.",0,1098705,1
20171231.0,"PARK NATIONAL BANK, THE",0,489623.0,PARK NATIONAL CORPORATION,0,1142336,1
20171231.0,MARKESAN STATE BANK,0,489641.0,"MARKESAN BANCSHARES, INC.",0,1406850,1
20171231.0,"CHASE BANK USA, NATIONAL ASSOCIATION",P75WI43B18E8SLP5FN93,489913.0,JPMORGAN CHASE HOLDINGS LLC,549300HQ0HUMZCYQSR60,5064641,2
20171231.0,"JPMORGAN CHASE BANK, DEARBORN",0,651448.0,JPMORGAN CHASE HOLDINGS LLC,549300HQ0HUMZCYQSR60,5064641,2
20171231.0,"STATE BANK OF TOLEDO, THE",0,490348.0,TAMA COUNTY ABSTRACT COMPANY,0,1200179,1
20171231.0,STATE BANK OF LINCOLN,254900KWJ3ETYJGMQR60,490535.0,LINCOLN S.B. CORP.,0,1204775,1
20171231.0,"CARROLL COUNTY TRUST COMPANY OF CARROLLTON, MISSOURI",0,490843.0,"CARROLL COUNTY BANCSHARES, INC.",0,1131013,1
20171231.0,"WALTON STATE BANK, THE",0,490955.0,"J & M BANCSHARES, INC.",0,1067943,1
20171231.0,FIRST-CITIZENS BANK & TRUST COMPANY,L9VVX1KT5TFTKS0MLF66,491224.0,"FIRST CITIZENS BANCSHARES, INC.",549300N3Z00ZHE2XC526,1075612,1
20171231.0,FRANKLIN SAVINGS BANK,254900J6JRSKHU1Y0F98,491402.0,FRANKLIN BANCORP MHC,0,4459848,1
20171231.0,"COMMERCIAL BANK, THE",0,491653.0,"COMMERCIAL COMPANY, INC.",0,1104624,1
20171231.0,COLONY BANK,0,491934.0,"COLONY BANKCORP, INC.",0,1085170,1
20171231.0,EXCHANGE BANK,2549004ZRHLORHQ9LT73,492650.0,EXCHANGE COMPANY,0,1061893,1
20171231.0,OWINGSVILLE BANKING COMPANY,0,492810.0,BATH COUNTY BANKING COMPANY,0,1071735,1
20171231.0,GOTHENBURG STATE BANK,0,493152.0,WILLIAMS FINANCIAL CORP.,0,1053311,1
20171231.0,ALLIANCE BANK,549300T3JUQ02E9W8I27,493741.0,ALLIANCE BANCORP,0,1138405,1
20171231.0,FRANKLIN BANK & TRUST COMPANY,0,493844.0,"FRANKLIN BANCORP, INC.",0,1098152,1
20171231.0,PACIFIC WESTERN BANK,549300A7DTSCJLJ33451,494261.0,PACWEST BANCORP,549300YI8VMFO7G36V04,2875332,1
20171231.0,"AMERICAN BANK, NATIONAL ASSOCIATION",0,494654.0,"ABNA HOLDINGS, INC.",0,2344726,1
20171231.0,"CITIZENS BANK OF KENTUCKY, INC",0,495419.0,CITIZENS NATIONAL CORPORATION,0,1071623,1
20171231.0,FIRST NEW MEXICO BANK OF SILVER CITY,0,495558.0,FIRST NEW MEXICO FINANCIAL CORPORATION,0,1107830,3
20171231.0,FIRST NEW MEXICO BANK,0,712956.0,FIRST NEW MEXICO FINANCIAL CORPORATION,0,1107830,3
20171231.0,"FIRST NEW MEXICO BANK, LAS CRUCES",0,3623969.0,FIRST NEW MEXICO FINANCIAL CORPORATION,0,1107830,3
20171231.0,"FIRST NATIONAL BANK OF DOZIER, THE",0,496434.0,"FIRST DOZIER BANCSHARES, INC.",0,3013793,1
20171231.0,COMMERCIAL BANK,549300XQ8DRJT0OETE90,497039.0,"ROBERTSON HOLDING COMPANY, L.P.",0,2492485,1
20171231.0,"TD BANK, N.A.",03D0JEWFDFUS0SEEKG89,497404.0,TD GROUP US HOLDINGS LLC,549300ARWZ5E3L64UH29,3606542,2
20171231.0,"TD BANK USA, NATIONAL ASSOCIATION",549300NTRZIIC80JKC12,2121196.0,TD GROUP US HOLDINGS LLC,549300ARWZ5E3L64UH29,3606542,2
20171231.0,LUTHER BURBANK SAVINGS,5493000ZB0IHPJ66BJ32,497570.0,LUTHER BURBANK CORPORATION,5493007YRUZ4ZDZM0J48,3814208,1
20171231.0,FIRST STATE BANK,0,497655.0,BBS CORP.,0,2049142,1
20171231.0,TEXAS NATIONAL BANK,0,497954.0,"MNB VENTURES, INC.",0,3305434,1
20171231.0,FOCUS BANK,25490000VM5YTLF4NM50,498148.0,"SECURITY STATE BANCSHARES, INC.",0,1248573,1
20171231.0,"OHIO VALLEY BANK COMPANY, THE",549300JQGT4VX22XJ495,498317.0,OHIO VALLEY BANC CORP.,0,2012436,1
20171231.0,AMERICAN NATIONAL BANK & TRUST,549300LG8MECYD8F2A55,498362.0,"AMERIBANCSHARES, INC.",0,2507183,1
20171231.0,FIRST STATE BANK,0,498456.0,"BSA BANKSHARES, INC.",0,3179662,1
20171231.0,"CALHOUN COUNTY BANK, INC.",54930001GYIWKBD35H65,498625.0,"CALHOUN BANKSHARES, INC.",0,1357046,1
20171231.0,CLAY COUNTY STATE BANK,0,498942.0,"CLAY COUNTY STATE BANCSHARES, INC.",0,3390159,1
20171231.0,FIRST STATE BANK NEBRASKA,549300F5TN705NCHGW39,499453.0,FIRST STATE HOLDING CO.,5493001X68UNQFQP4F41,1056581,1
20171231.0,BIDDEFORD SAVINGS BANK,0,499501.0,"MAINE COMMUNITY BANCORP, MHC",0,4902643,2
20171231.0,MECHANICS SAVINGS BANK,0,548203.0,"MAINE COMMUNITY BANCORP, MHC",0,4902643,2
20171231.0,HERITAGE COMMUNITY BANK,5493004Z2SGQGCU5RB44,499743.0,"HERITAGE MANAGEMENT COMPANY, INC.",0,3575723,1
20171231.0,BANK OF THE SOUTHWEST,0,499752.0,NEW MEXICO NATIONAL FINANCIAL INCORPORATED,0,2013947,1
20171231.0,SOUTHWEST NATIONAL BANK,0,499855.0,REPUBLIC FINANCIAL CORPORATION,0,1131451,1
20171231.0,MANUFACTURERS AND TRADERS TRUST COMPANY,WWB2V0FCW3A0EE3ZJN75,501105.0,M&T BANK CORPORATION,0,1037003,2
20171231.0,"WILMINGTON TRUST, NATIONAL ASSOCIATION",0,2265456.0,M&T BANK CORPORATION,0,1037003,2
20171231.0,WEST ALABAMA BANK & TRUST,0,501132.0,WEST ALABAMA CAPITAL CORP.,0,1085255,1
20171231.0,ROYAL BANKS OF MISSOURI,0,501459.0,"ROYAL BANCSHARES, INC.",0,1096372,1
20171231.0,WILSON STATE BANK,0,501655.0,"WILSON BANCSHARES, INC.",0,2356251,1
20171231.0,"FIRST NATIONAL BANK OF WINNSBORO, THE",549300P3IKHVYBR1E510,501767.0,"ETEX BANCO, INC.",0,1102170,1
20171231.0,LUZERNE BANK,0,501815.0,"PENNS WOODS BANCORP, INC.",0,1117688,2
20171231.0,JERSEY SHORE STATE BANK,0,732918.0,"PENNS WOODS BANCORP, INC.",0,1117688,2
20171231.0,FIRST STATE BANK,0,502353.0,G-6 CORPORATION,0,1107885,1
20171231.0,FREDONIA VALLEY BANK,0,502447.0,"FREDONIA VALLEY BANCORP, INC.",0,2509507,1
20171231.0,"GUNNISON BANK AND TRUST COMPANY, THE",0,502559.0,"LINDOE, INC.",0,1052387,1
20171231.0,BANK3,0,502652.0,"BANC3 HOLDINGS, INC",0,4953337,1
20171231.0,COMMUNITY STATE BANK,0,502746.0,COMMUNITY FINANCIAL CORP.,0,1139738,1
20171231.0,BANTERRA BANK,0,502849.0,BANTERRA CORP,549300QNH1CG2ZGLWQ76,3202832,1
20171231.0,"FAIRMOUNT STATE BANK, THE",0,503547.0,FAIRMOUNT BANKING COMPANY,0,2033440,1
20171231.0,CLARENCE STATE BANK,0,503640.0,"COLUMBIA BANCSHARES, INC",0,4975496,1
20171231.0,CHILLICOTHE STATE BANK,0,504142.0,"C.S. BANCSHARES, INC.",0,1138786,3
20171231.0,STATE BANK OF MISSOURI,0,565844.0,"C.S. BANCSHARES, INC.",0,1138786,3
20171231.0,"STATE BANK, THE",0,786256.0,"C.S. BANCSHARES, INC.",0,1138786,3
20171231.0,"GENOA BANKING COMPANY, THE",0,504311.0,"GENBANC, INC.",0,1071388,1
20171231.0,"FIRST STATE BANK OF DEKALB COUNTY, INC.",0,504535.0,"FIRST STATE BANCSHARES OF DEKALB COUNTY, INC.",0,2115449,1
20171231.0,U.S. BANK NATIONAL ASSOCIATION,6BYL5QZYBDK8S7L73M02,504713.0,U.S. BANCORP,N1GZ7BBF3NP8GI976H15,1119794,6
20171231.0,"U.S. BANK TRUST COMPANY, NATIONAL ASSOCIATION",0,2567123.0,U.S. BANCORP,N1GZ7BBF3NP8GI976H15,1119794,6
20171231.0,U.S. BANK TRUST NATIONAL ASSOCIATION SD,0,2667920.0,U.S. BANCORP,N1GZ7BBF3NP8GI976H15,1119794,6
20171231.0,U.S. BANK TRUST NATIONAL ASSOCIATION,0,2916963.0,U.S. BANCORP,N1GZ7BBF3NP8GI976H15,1119794,6
20171231.0,USB EUROPEAN HOLDINGS COMPANY,0,3050369.0,U.S. BANCORP,N1GZ7BBF3NP8GI976H15,1119794,6
20171231.0,USB AMERICAS HOLDINGS COMPANY,0,3277148.0,U.S. BANCORP,N1GZ7BBF3NP8GI976H15,1119794,6
20171231.0,HIAWATHA NATIONAL BANK,549300K3JILC7UMYWR39,505550.0,LAKE SHORE III CORPORATION,0,4465559,2
20171231.0,UNION BANK OF BLAIR,0,506052.0,LAKE SHORE III CORPORATION,0,4465559,2
20171231.0,SANDY SPRING BANK,549300NQA30MEKPQP417,506922.0,"SANDY SPRING BANCORP, INC.",0,1248304,1
20171231.0,"QUAIL CREEK BANK, NATIONAL ASSOCIATION",549300D3HXQOVIN2DA88,507152.0,"QUAIL CREEK BANCSHARES, INC.",0,1057962,1
20171231.0,"HERITAGE BANK, THE",0,507330.0,"HERITAGE BANCORPORATION, INC.",0,1086748,1
20171231.0,FARMERS STATE BANK,0,507349.0,YALE BANCORPORATION,0,1491810,1
20171231.0,NEWTOWN SAVINGS BANK,549300YFPH1E78XPP635,507509.0,NSB MUTUAL HOLDING COMPANY,0,5045444,1
20171231.0,HAWTHORN BANK,54930023DLYUOD6GKQ42,508346.0,"HAWTHORN BANCSHARES, INC",0,2038409,1
20171231.0,AMERISTATE BANK,549300NXKD4J4RBJI403,508355.0,"ATOKA STATE BANCORPORATION, INC.",0,1056983,1
20171231.0,PIONEER BANK,5493007DQGMVKRNOMA84,508841.0,"PB HOLDINGS OF MARSHFIELD, LLC",0,2523231,1
20171231.0,"COMMUNITY TRUST BANK, INC.",0,509811.0,"COMMUNITY TRUST BANCORP, INC.",0,1070644,1
20171231.0,FMB BANK,0,509857.0,"FARMERS & MERCHANTS BANCSHARES, INC.",0,1099225,1
20171231.0,FIRST UNITED BANK AND TRUST COMPANY,0,509950.0,"DURANT BANCORP, INC.",0,1058398,1
20171231.0,F&M BANK,0,510330.0,WASHINGTON/WILKES HOLDING COMPANY,0,1137015,1
20171231.0,"AMERICAN NATIONAL BANK OF BEAVER DAM, THE",0,510648.0,"AMBANC FINANCIAL SERVICES, INC.",0,1210682,2
20171231.0,"NECEDAH BANK, THE",0,786443.0,"AMBANC FINANCIAL SERVICES, INC.",0,1210682,2
20171231.0,FIRSTBANK PUERTO RICO,0,510871.0,FIRST BANCORP,0,2744894,1
20171231.0,MIDAMERICA NATIONAL BANK,549300Z4ZK628DTL4L52,510938.0,"MIDAMERICA NATIONAL BANCSHARES, INC.",0,1206573,1
20171231.0,FARMERS STATE BANK & TRUST CO.,0,510947.0,"MOUNT STERLING BANCORP, INC",0,2735931,1
20171231.0,"FIRST COMMONWEALTH BANK OF PRESTONSBURG, INC., THE",0,511618.0,"FIRST PRESTONSBURG BANCSHARES, INC.",0,1071043,1
20171231.0,WAYNE COUNTY BANK,0,511832.0,"WAYNE COUNTY BANCSHARES, INC.",0,1084829,1
20171231.0,FIRST NATIONAL BANK OF LAS ANIMAS,0,513256.0,"FIRST BANKSHARES OF LAS ANIMAS, INC.",0,1064027,1
20171231.0,DEDICATED COMMUNITY BANK,5493002Q3RPRW6RCXC39,513322.0,"DARLINGTON COUNTY BANCSHARES, INC.",549300BR6U4O25EKGM89,2798440,1
20171231.0,COMMERCIAL BANK,549300FTVK4FVXS1IW37,513340.0,COMMERCIAL NATIONAL FINANCIAL CORPORATION,0,1249299,1
20171231.0,"FARMERS AND MERCHANTS NATIONAL BANK OF NASHVILLE, THE",0,513546.0,"FARMERS AND MERCHANTS BANCSHARES, INC.",0,2931331,1
20171231.0,"MARBLEHEAD BANK, THE",0,513920.0,MARBLEHEAD BANCORP,0,2375449,1
20171231.0,CORNERSTONE BANK,0,514048.0,"EUREKA BANCSHARES, INC.",0,2941769,1
20171231.0,NEBRASKA STATE BANK,0,514057.0,"JDJ BANCO, INC.",0,1840801,1
20171231.0,MONTECITO BANK & TRUST,549300A7BPOO2YO2YE30,514066.0,MONTECITO BANCORP,0,1138919,1
20171231.0,CITIZENS BANK,0,514132.0,CITIZENS CORPORATION,0,1246681,1
20171231.0,FIRST NATIONAL BANK OF CROSSETT,0,514440.0,ASHLEY BANCSTOCK COMPANY,0,1099337,1
20171231.0,"TEXAS GULF BANK, NATIONAL ASSOCIATION",54930031J0Z4IG9PQZ65,514655.0,"TEXAS GULF BANCSHARES, INC.",0,1101726,1
20171231.0,RABUN COUNTY BANK,0,514936.0,"LIBERTY BANCORP OF GEORGIA, INC.",0,1085228,1
20171231.0,FARMERS AND MERCHANTS BANK,0,516154.0,"FM GROUP, INC.",0,2230249,1
20171231.0,SECURITY BANK,5493007KC6RR4UC6S050,516855.0,"PAWNEE HOLDING COMPANY, INC.",5493008ZLFWVD8DB6683,1494343,1
20171231.0,SUNNYSIDE FEDERAL SAVINGS AND LOAN ASSOCIATION OF IRVINGTON,0,516873.0,SUNNYSIDE BANCORP INC,0,4495220,1
20171231.0,CHAMBERS BANK,54930039OWZFM2IGRN69,517049.0,"CHAMBERS BANCSHARES, INC.",0,1141487,1
20171231.0,BLUE SKY BANK,0,517357.0,"N.B.C. BANCSHARES IN PAWHUSKA, INC.",0,1065565,1
20171231.0,PEOPLESSOUTH BANK,0,518037.0,"PEOPLESSOUTH BANCSHARES, INC.",0,1866155,1
20171231.0,PARK BANK,0,518354.0,"GOLDEN OAK BANCSHARES, INC.",549300WNS40GSXE2TX25,4281197,1
20171231.0,GREATER STATE BANK,0,518877.0,GREATER STATE BANCSHARES CORP.,0,5041286,1
20171231.0,FIRST STATE BANK OF DEQUEEN,0,519146.0,"FIRST STATE BANCSHARES, INC.",0,2032724,1
20171231.0,MISSION NATIONAL BANK,0,519360.0,MNB HOLDINGS CORPORATION,0,3195297,1
