id,date,fed_district_code,charter_type,city,country,parent_id,lei,name_legal,name,org_type,fed_regulator,state,common_id
1094828,20170630.0,8,500,PINE BLUFF,UNITED STATES,1094828,0,SIMMONS FIRST NATIONAL CORPORATION,SIMMONS FIRST NAT CORP,1,FRS,AR,1094828.0
1094967,20170630.0,8,500,MCCRORY,UNITED STATES,1094967,0,M. D. THOMPSON & SON CO.,M D THOMPSON & SON CO,1,FRS,AR,1094967.0
1095021,20170630.0,8,500,HANNIBAL,UNITED STATES,1095021,0,"CANTON BANCSHARES, INC.",CANTON BSHRS,1,FRS,MO,1095021.0
1095058,20170630.0,7,500,PEORIA HEIGHTS,UNITED STATES,1095058,0,BACKLUND INVESTMENT CO.,BACKLUND INV CO,1,FRS,IL,1095058.0
1095236,20170630.0,8,500,HOUSTON,UNITED STATES,1095236,0,"OZARK BANCSHARES, INC.",OZARK BSHRS,1,FRS,MO,1095236.0
1095245,20170630.0,8,500,SEYMOUR,UNITED STATES,1095245,0,COTTONRUDY INVESTMENT COMPANY,COTTONRUDY INV CO,1,FRS,MO,1095245.0
1095272,20170630.0,8,500,NEW MADRID,UNITED STATES,1095272,0,DIXIE BANCSHARES CORP.,DIXIE BSHRS CORP,1,FRS,MO,1095272.0
1095414,20170630.0,7,500,SPRINGFIELD,UNITED STATES,1095414,0,"AMERICAN CENTRAL BANCORPORATION, INC.",AMERICAN CENT BC,1,FRS,IL,1095414.0
1095469,20170630.0,8,500,GAINESVILLE,UNITED STATES,1095469,0,"CENTURY BANCSHARES, INC.",CENTURY BSHRS,1,FRS,MO,1095469.0
1095674,20170630.0,8,500,BENTONVILLE,UNITED STATES,1095674,PW6XHTL8UAL7DB8VUQ11,"ARVEST BANK GROUP, INC.",ARVEST BK GRP,1,FRS,AR,1095674.0
1095722,20170630.0,8,500,SALEM,UNITED STATES,1095722,0,"TOWN & COUNTRY BANCSHARES, INC",TOWN & COUNTRY BSHRS,1,FRS,MO,1095722.0
1095759,20170630.0,8,500,ROLLA,UNITED STATES,1249600,0,"PHELPS COUNTY BANCSHARES, INC.",PHELPS CTY BSHRS,1,FRS,MO,1095759.0
1095795,20170630.0,8,500,ODON,UNITED STATES,1095795,0,"DEARMIN BANCORP, INC.",DEARMIN BANCORP,1,FRS,IN,1095795.0
1095807,20170630.0,8,500,PARSONS,UNITED STATES,1095807,0,TOWNSEND FINANCIAL CORPORATION,TOWNSEND FINANCIAL CORP,1,FRS,TN,1095807.0
1095816,20170630.0,8,500,QUINCY,UNITED STATES,1095816,0,"T & C BANCORP, INC.",T&C BANCORP,1,FRS,IL,1095816.0
1095843,20170630.0,8,500,HODGENVILLE,UNITED STATES,1095843,0,"MAGNOLIA BANCSHARES, INC.",MAGNOLIA BSHRS,1,FRS,KY,1095843.0
1095852,20170630.0,8,500,WEST PLAINS,UNITED STATES,1095852,0,"WEST PLAINS BANCSHARES, INC.",WEST PLAINS BSHRS,1,FRS,MO,1095852.0
1095861,20170630.0,8,500,PLEASANT HILL,UNITED STATES,1095861,0,"CLAYTON BANCSHARES, INC.",CLAYTON BSHRS,1,FRS,IL,1095861.0
1095870,20170630.0,8,500,MANSFIELD,UNITED STATES,1095870,0,"BANC 60, INC.",BANC 60,1,FRS,MO,1095870.0
1095889,20170630.0,8,500,EAST SAINT LOUIS,UNITED STATES,1095889,0,"FIRST ILLINOIS BANCORP, INC.",FIRST IL BANCORP,1,FRS,IL,1095889.0
1096037,20170630.0,8,500,STEELVILLE,UNITED STATES,1096037,0,"STEELVILLE COMMUNITY BANC-SHARES, INC.",STEELVILLE CMNTY BANC-SHARES,1,FRS,MO,1096037.0
1096046,20170630.0,8,500,MONETT,UNITED STATES,1096046,0,"PURDY BANCSHARES, INC.",PURDY BSHRS,1,FRS,MO,1096046.0
1096091,20170630.0,8,500,LEWISTOWN,UNITED STATES,1096091,0,"RIVER VALLEY BANCSHARES, INCORPORATED",RIVER VALLEY BSHRS,1,FRS,MO,1096091.0
1096176,20170630.0,8,500,MAYFIELD,UNITED STATES,1096176,0,"EXCHANGE BANCSHARES, INC.",EXCHANGE BSHRS,1,FRS,KY,1096176.0
1096297,20170630.0,8,500,BUFFALO,UNITED STATES,1096297,0,"BUFFALO BANCSHARES, INC.",BUFFALO BSHRS,1,FRS,KY,1096297.0
1096372,20170630.0,8,500,SAINT LOUIS,UNITED STATES,1096372,0,"ROYAL BANCSHARES, INC.",ROYAL BSHRS,1,FRS,MO,1096372.0
1096390,20170630.0,8,500,HUTSONVILLE,UNITED STATES,1096390,0,HUTSONVILLE BANC CORP.,HUTSONVILLE BANC CORP,1,FRS,IL,1096390.0
1096420,20170630.0,8,500,OWENTON,UNITED STATES,1096420,0,"OWENTON BANCORP, INC.",OWENTON BANCORP,1,FRS,KY,1096420.0
1096448,20170630.0,8,500,RUSSELLVILLE,UNITED STATES,1096448,0,FIRST STATE BANKING CORP,FIRST STATE BKG CORP,1,FRS,AR,1096448.0
1096484,20170630.0,8,500,INDIANOLA,UNITED STATES,1096484,0,PLANTERS HOLDING COMPANY,PLANTERS HOLDING COMPANY,1,FRS,MS,1096484.0
1096505,20170630.0,8,500,SEARCY,UNITED STATES,1096505,0,FIRST SECURITY BANCORP,FIRST SECURITY BANCORP,1,FRS,AR,1096505.0
1096550,20170630.0,8,500,JACKSONVILLE,UNITED STATES,1096550,549300UCM8W0Q838UG11,"FIRST ARKANSAS BANCSHARES, INC.",FIRST ARKANSAS BSHRS,1,FRS,AR,1096550.0
1096587,20170630.0,8,500,SAINT LOUIS,UNITED STATES,2630746,0,"SAINT JOHN'S BANCSHARES, INC.",SAINT JOHNS BSHRS,1,FRS,MO,1096587.0
1096662,20170630.0,8,500,MCGEHEE,UNITED STATES,1096662,0,SOUTHEAST FINANCIAL BANKSTOCK CORPORATION,SOUTHEAST FNCL BANKSTOCK CORP,1,FRS,AR,1096662.0
1096774,20170630.0,8,500,CARBONDALE,UNITED STATES,1096774,0,"CARBONDALE INVESTMENT CORPORATION, THE",CARBONDALE INVESTMENT CORP,1,FRS,IL,1096774.0
1096916,20170630.0,8,500,MOBERLY,UNITED STATES,1096916,0,"CAIRO/MOBERLY BANCSHARES, INC.",CAIRO/MOBERLY BSHRS,1,FRS,MO,1096916.0
1096952,20170630.0,8,500,BELZONI,UNITED STATES,1096952,0,GUARANTY CAPITAL CORPORATION,GUARANTY CAPITAL CORP,1,FRS,MS,1096952.0
1097025,20170630.0,8,500,LOUISVILLE,UNITED STATES,1097025,0,"REPUBLIC BANCORP, INC.",REPUBLIC BANCORP,1,FRS,KY,1097025.0
1097061,20170630.0,8,500,RIPLEY,UNITED STATES,1097061,0,"PEOPLES CORPORATION, THE",PEOPLES CORP,1,FRS,MS,1097061.0
1097070,20170630.0,8,500,OXFORD,UNITED STATES,1097070,0,FIRST NATIONAL HOLDING COMPANY,FIRST NATIONAL HC,1,FRS,MS,1097070.0
1097098,20170630.0,8,500,FULTON,UNITED STATES,1097098,0,"CALLAWAY SECURITY BANKS, INC.",CALLAWAY SCTY BKS,1,FRS,MO,1097098.0
1097100,20170630.0,8,500,CLARKSDALE,UNITED STATES,1097100,0,FIRST VALLEY NATIONAL CORP.,FIRST VALLEY NAT CORP,1,FRS,MS,1097100.0
1097119,20170630.0,8,500,TROY,UNITED STATES,1097119,0,"CLIFFORD BANCSHARES, INC.",CLIFFORD BSHRS,1,FRS,MO,1097119.0
1097137,20170630.0,8,500,VALLEY PARK,UNITED STATES,1097137,0,"VALLEY BANCSHARES, INC.",VALLEY BSHRS,1,FRS,MO,1097137.0
1097173,20170630.0,8,500,TROY,UNITED STATES,1097173,0,"LINCOLN COUNTY BANCORP, INC.",LINCOLN CTY BC,1,FRS,MO,1097173.0
1097182,20170630.0,7,500,CHATHAM,UNITED STATES,1097182,0,"UNITED COMMUNITY BANCORP, INC.",UNITED CMNTY BC,1,FRS,IL,1097182.0
1097221,20170630.0,8,500,HENDERSON,UNITED STATES,4353049,0,"OHIO VALLEY BANCORP, INC.",OHIO VALLEY BANCORP,1,FRS,KY,1097221.0
1097249,20170630.0,8,500,BARTLETT,UNITED STATES,1097249,0,"WEST TENNESSEE BANCSHARES, INC.",WEST TENNESSEE BSHRS,1,FRS,TN,1097249.0
1097306,20170630.0,8,500,RIDGELAND,UNITED STATES,1097306,0,BANCPLUS CORPORATION,BANCPLUS CORP,1,FRS,MS,1097306.0
1097445,20170630.0,8,500,SAINT LOUIS,UNITED STATES,1097445,0,"BANCSTAR, INC.",BANCSTAR,1,FRS,MO,1097445.0
1097463,20170630.0,8,500,WARREN,UNITED STATES,1097463,0,"BRADLEY BANCSHARES, INC.",BRADLEY BSHRS,1,FRS,AR,1097463.0
1097511,20170630.0,8,500,BLOOMFIELD,UNITED STATES,1097511,0,UNIVERSAL BANCORP,UNIVERSAL BANCORP,1,FRS,IN,1097511.0
1097566,20170630.0,8,500,SHELBYVILLE,UNITED STATES,1097566,0,"CITIZENS UNION BANCORP OF SHELBYVILLE, INC.",CITIZENS UNION BANCORP,1,FRS,KY,1097566.0
1097575,20170630.0,8,500,CAMDENTON,UNITED STATES,1097575,0,"FIRST NATIONAL BANCSHARES, INC.",FIRST NAT BSHRS,1,FRS,MO,1097575.0
1097614,20170630.0,8,500,TUPELO,UNITED STATES,1097614,OUG18NR543384L2ZB309,"BANCORPSOUTH, INC.",BANCORPSOUTH,1,FRS,MS,1097614.0
1097678,20170630.0,8,500,MURPHYSBORO,UNITED STATES,1097678,0,FIRST OF MURPHYSBORO CORP.,FIRST OF MURPHYSBORO CORP,1,FRS,IL,1097678.0
1097744,20170630.0,8,500,TIPTON,UNITED STATES,1097744,0,"LATHAM BANCSHARES, INC.",LATHAM BSHRS,1,FRS,MO,1097744.0
1097771,20170630.0,8,500,GREENWOOD,UNITED STATES,1097771,0,STATE CAPITAL CORPORATION,STATE CAPITAL CORP,1,FRS,MS,1097771.0
1097838,20170630.0,8,500,SAVANNAH,UNITED STATES,1097838,0,"HARDIN COUNTY BANCSHARES, INC.",HARDIN CTY BSHRS,1,FRS,TN,1097838.0
1097922,20170630.0,8,500,MONTICELLO,UNITED STATES,1097922,0,"MONTICELLO BANKSHARES, INC.",MONTICELLO BSHRS,1,FRS,KY,1097922.0
1097986,20170630.0,8,500,BENTON,UNITED STATES,1097986,0,"COMMUNITY FINANCIAL SERVICES, INC.",COMMUNITY FINANCIAL SERVICES,1,FRS,KY,1097986.0
1097995,20170630.0,8,500,WYACONDA,UNITED STATES,1097995,0,"CLARK COUNTY BANCSHARES, INC.",CLARK CTY BSHRS,1,FRS,MO,1097995.0
1098004,20170630.0,8,500,HOT SPRINGS,UNITED STATES,1098004,0,SMITH ASSOCIATED BANKING CORPORATION,SMITH ASSC BKG CORP,1,FRS,AR,1098004.0
1098031,20170630.0,8,500,EDMONTON,UNITED STATES,1098031,0,"EDMONTON BANCSHARES, INC.",EDMONTON BSHRS,1,FRS,KY,1098031.0
1098152,20170630.0,8,500,FRANKLIN,UNITED STATES,1098152,0,"FRANKLIN BANCORP, INC.",FRANKLIN BANCORP,1,FRS,KY,1098152.0
1098161,20170630.0,8,500,OLNEY,UNITED STATES,1098161,0,"RICH LAND BANCORP, INC.",RICH LAND BANCORP,1,FRS,IL,1098161.0
1098198,20170630.0,8,500,MONTICELLO,UNITED STATES,1098198,0,"DREW BANCSHARES, INC.",DREW BSHRS,1,FRS,AR,1098198.0
1098264,20170630.0,8,500,SMACKOVER,UNITED STATES,1098264,0,"SMACKOVER BANCSHARES, INC.",SMACKOVER BSHRS,1,FRS,AR,1098264.0
1098282,20170630.0,8,500,LOUISVILLE,UNITED STATES,1098282,0,"KING BANCORP, INC.",KING BANCORP,1,FRS,KY,1098282.0
1098303,20170630.0,8,500,EVANSVILLE,UNITED STATES,1098303,549300MMK90CL5KMVX16,OLD NATIONAL BANCORP,OLD NAT BC,1,FRS,IN,1098303.0
1098321,20170630.0,8,500,PIGGOTT,UNITED STATES,1098321,0,"PIGGOTT BANKSTOCK, INC.",PIGGOTT BANKSTOCK,1,FRS,AR,1098321.0
1098349,20170630.0,8,500,HILLSBORO,UNITED STATES,1098349,0,"HILLSBORO BANCSHARES, INC.",HILLSBORO BSHRS,1,FRS,MO,1098349.0
1098385,20170630.0,8,500,FRENCH LICK,UNITED STATES,1098385,0,SVB&T CORPORATION,SVB&T CORP,1,FRS,IN,1098385.0
1098415,20170630.0,8,500,MOUNTAIN HOME,UNITED STATES,1098415,0,"MOUNTAIN HOME BANCSHARES, INC.",MOUNTAIN HOME BSHRS,1,FRS,AR,1098415.0
1098451,20170630.0,8,500,LEBANON,UNITED STATES,1098451,0,"LEBANON BANCSHARES, INC.",LEBANON BSHRS,1,FRS,KY,1098451.0
1098509,20170630.0,8,500,BATESVILLE,UNITED STATES,1098509,0,SECURITY CAPITAL CORPORATION,SECURITY CAPITAL CORP,1,FRS,MS,1098509.0
1098554,20170630.0,8,500,PRINCETON,UNITED STATES,1098554,0,"UNITED BANCORP OF PRINCETON, INC.",UNITED BANCORP OF PRINCETON,1,FRS,KY,1098554.0
1098581,20170630.0,8,500,HILLSBORO,UNITED STATES,1098581,0,"COUNTRY BANCORP, INC.",COUNTRY BANCORP,1,FRS,IL,1098581.0
1098590,20170630.0,8,500,SEYMOUR,UNITED STATES,1098590,0,BANCORP OF SOUTHERN INDIANA,BANCORP OF SOUTHERN IN,1,FRS,IN,1098590.0
1098620,20170630.0,8,500,JASPER,UNITED STATES,1098620,0,"GERMAN AMERICAN BANCORP, INC.",GERMAN AMER BC,1,FRS,IN,1098620.0
1098639,20170630.0,8,500,LEBANON,UNITED STATES,1098639,0,"CNB OF LEBANON BANCORP, INC.",CNB OF LEBANON BANCORP,1,FRS,KY,1098639.0
1098648,20170630.0,8,500,DES PERES,UNITED STATES,1098648,0,"CASS INFORMATION SYSTEMS, INC.",CASS INFO SYS,1,FRS,MO,1098648.0
1098684,20170630.0,8,500,MAGNOLIA,UNITED STATES,1098684,0,"GOLDEN OAKS BANCSHARES, INC.",GOLDEN OAKS BSHRS,1,FRS,AR,1098684.0
1098705,20170630.0,8,500,CARUTHERSVILLE,UNITED STATES,1098705,0,"FIRST STATE BANCORP, INC.",FIRST ST BC,1,FRS,MO,1098705.0
1098732,20170630.0,8,500,FRANKFORT,UNITED STATES,1098732,0,FARMERS CAPITAL BANK CORPORATION,FARMERS CAPITAL BK CORP,1,FRS,KY,1098732.0
1098741,20170630.0,8,500,GERMANTOWN,UNITED STATES,1098741,0,GERMANTOWN BANC CORP.,GERMANTOWN BANC CORP,1,FRS,IL,1098741.0
1098796,20170630.0,8,500,DYERSBURG,UNITED STATES,1098796,0,"FIRST CITIZENS BANCSHARES, INC.",FIRST CITIZENS BSHRS,1,FRS,TN,1098796.0
1098808,20170630.0,8,500,GLEASON,UNITED STATES,1098808,0,"BANCSHARES OF GLEASON, INC.",BANCSHARES GLEASON,1,FRS,TN,1098808.0
1098844,20170630.0,8,500,TUPELO,UNITED STATES,1098844,549300OVE6OZHW2UUH81,RENASANT CORPORATION,RENASANT CORP,1,FRS,MS,1098844.0
1098880,20170630.0,8,500,MONTICELLO,UNITED STATES,1098880,549300HS3U1JMC036Y87,FIRST UNION FINANCIAL CORPORATION,FIRST UNION FINANCIAL CORP,1,FRS,AR,1098880.0
1098929,20170630.0,8,500,CARMI,UNITED STATES,1098929,0,"SOUTHERN ILLINOIS BANCORP, INC.",SOUTHERN IL BANCORP,1,FRS,IL,1098929.0
1099065,20170630.0,8,500,PARIS,UNITED STATES,1099065,0,"PARIS BANCSHARES, INC.",PARIS BSHRS,1,FRS,MO,1099065.0
1099092,20170630.0,8,500,FORDYCE,UNITED STATES,1099092,0,"FBT BANCSHARES, INC.",FBT BSHRS,1,FRS,AR,1099092.0
1099122,20170630.0,8,500,BARDSTOWN,UNITED STATES,1099122,0,"WILSON & MUIR BANCORP, INC.",WILSON & MUIR BANCORP,1,FRS,KY,1099122.0
1099140,20170630.0,8,500,RUSSELL SPRINGS,UNITED STATES,1099140,0,"FIRST BANCORP, INC.",FIRST BANCORP,1,FRS,KY,1099140.0
1099195,20170630.0,8,500,LITCHFIELD,UNITED STATES,1099195,0,"LBT BANCSHARES, INC.",LBT BSHRS,1,FRS,IL,1099195.0
1099225,20170630.0,8,500,WRIGHT CITY,UNITED STATES,1099225,0,"FARMERS & MERCHANTS BANCSHARES, INC.",FARMERS & MRCHS BSHRS,1,FRS,MO,1099225.0
1099243,20170630.0,8,500,DEWITT,UNITED STATES,1099243,0,DEWITT FIRST BANKSHARES CORPORATION,DEWITT FIRST BSHRS CORP,1,FRS,AR,1099243.0
1099252,20170630.0,8,500,CLARENDON,UNITED STATES,1099252,0,CLARENDON HOLDING CO.,CLARENDON HOLDING CO,1,FRS,AR,1099252.0
1099270,20170630.0,8,500,HICKMAN,UNITED STATES,1099270,0,"CITIZENS BANCORP OF HICKMAN, INC.",CITIZENS BANCORP OF HICKMAN,1,FRS,KY,1099270.0
1099337,20170630.0,8,500,CROSSETT,UNITED STATES,1099337,0,ASHLEY BANCSTOCK COMPANY,ASHLEY BANCSTOCK CO,1,FRS,AR,1099337.0
1099346,20170630.0,8,500,LITCHFIELD,UNITED STATES,1099346,0,"FIRST MONTGOMERY BANCORP, INC.",FIRST MONTGOMERY BANCORP,1,FRS,IL,1099346.0
1099382,20170630.0,8,500,PARIS,UNITED STATES,1099382,0,COMMERCIAL HOLDING COMPANY,COMMERCIAL HC,1,FRS,TN,1099382.0
1099421,20170630.0,8,500,SPARTA,UNITED STATES,1099421,0,"FIRST BANCORP OF SPARTA, LTD.",FIRST BANCORP OF SPARTA LTD,1,FRS,IL,1099421.0
1099449,20170630.0,8,500,FORREST CITY,UNITED STATES,1099449,0,"BANCSHARES OF EASTERN ARKANSAS, INC.",BANCSHARES OF EASTERN AR,1,FRS,AR,1099449.0
1099506,20170630.0,8,500,DUMAS,UNITED STATES,1099506,0,M & F FINANCIAL CORPORATION,M&F FINANCIAL CORP,1,FRS,AR,1099506.0
1099579,20170630.0,8,500,PINCKNEYVILLE,UNITED STATES,1099579,0,"FIRST PERRY BANCORP, INC.",FIRST PERRY BANCORP INC,1,FRS,IL,1099579.0
1099618,20170630.0,8,500,CARLYLE,UNITED STATES,1099618,0,"FIRST NATIONAL BANCORPORATION IN CARLYLE, INC.",FIRST NAT BANCORPORATION,1,FRS,IL,1099618.0
1099627,20170630.0,8,500,STEELEVILLE,UNITED STATES,1099627,0,"STEELEVILLE BANCSHARES, INC.",STEELEVILLE BSHRS,1,FRS,IL,1099627.0
1099654,20170630.0,8,500,VANDALIA,UNITED STATES,1099654,0,FIRST VANDALIA CORP.,FIRST VANDALIA CORP,1,FRS,IL,1099654.0
1099663,20170630.0,8,500,CAVE CITY,UNITED STATES,1099663,0,"SHARP BANCSHARES, INC.",SHARP BSHRS,1,FRS,AR,1099663.0
1099672,20170630.0,8,500,STUTTGART,UNITED STATES,1099672,0,"FARMERS AND MERCHANTS BANKSHARES, INC.",FARMERS & MERCHANTS BSHRS,1,FRS,AR,1099672.0
1099690,20170630.0,8,500,ASH FLAT,UNITED STATES,1099690,0,FNBC BANCORP INC,FNBC BC,1,FRS,AR,1099690.0
1099748,20170630.0,8,500,DU QUOIN,UNITED STATES,1099748,0,PERRY COUNTY BANCORP INC.,PERRY COUNTY BANCORP,1,FRS,IL,1099748.0
1099775,20170630.0,8,500,CHARLESTON,UNITED STATES,1099775,0,TALLAHATCHIE HOLDING COMPANY,TALLAHATCHIE HOLDING CO,1,FRS,MS,1099775.0
1099784,20170630.0,8,500,NEW HAVEN,UNITED STATES,1099784,0,"CITIZENS FINANCIAL GROUP, INC.",CITIZENS FNCL GRP,1,FRS,MO,1099784.0
1099793,20170630.0,8,500,JACKSONVILLE,UNITED STATES,1099793,0,FARMERS HOLDING COMPANY,FARMERS HOLDING CO,1,FRS,IL,1099793.0
1099805,20170630.0,8,500,MENA,UNITED STATES,1099805,0,"UNION BANKSHARES, INC.",UNION BSHRS,1,FRS,AR,1099805.0
1099814,20170630.0,8,500,VIENNA,UNITED STATES,1099814,0,"MARIES COUNTY BANCORP., INC.",MARIES CTY BC,1,FRS,MO,1099814.0
1099823,20170630.0,8,500,RIPLEY,UNITED STATES,1099823,0,"BANCSHARES OF RIPLEY, INC.",BANCSHARES RIPLEY,1,FRS,TN,1099823.0
1099841,20170630.0,8,500,ELKTON,UNITED STATES,1099841,0,"ELKTON BANCORP, INC.",ELKTON BANCORP,1,FRS,KY,1099841.0
1099896,20170630.0,8,500,PIPERTON,UNITED STATES,1099896,0,"MOSCOW BANCSHARES, INC.",MOSCOW BSHRS,1,FRS,TN,1099896.0
1099908,20170630.0,8,500,PADUCAH,UNITED STATES,1099908,0,"PADUCAH BANK SHARES, INC.",PADUCAH BSHRS,1,FRS,KY,1099908.0
1099917,20170630.0,8,500,FARMINGTON,UNITED STATES,1099917,0,"FIRST STATE BANCSHARES, INC.",FIRST ST BSHRS,1,FRS,MO,1099917.0
1099980,20170630.0,8,500,MALVERN,UNITED STATES,1099980,0,"MNB BANCSHARES, INC.",MNB BSHRS,1,FRS,AR,1099980.0
1099999,20170630.0,8,500,MOUNT WASHINGTON,UNITED STATES,1099999,0,"CROSSROADS BANCORP, INC.",CROSSROADS BANCORP,1,FRS,KY,1099999.0
1100000,20170630.0,8,500,BROWNSVILLE,UNITED STATES,1100000,0,"INDEPENDENT SOUTHERN BANCSHARES, INC.",INDEPENDENT SOUTH BSHRS,1,FRS,TN,1100000.0
1100028,20170630.0,8,500,HOLLY SPRINGS,UNITED STATES,1100028,0,FIRST STATE CAPITAL CORPORATION,FIRST STATE CAPITAL CORP,1,FRS,MS,1100028.0
1100046,20170630.0,8,500,LITTLE ROCK,UNITED STATES,1100046,0,STATE HOLDING COMPANY,STATE HOLDING CO,1,FRS,AR,1100046.0
1100055,20170630.0,8,500,KIRKSVILLE,UNITED STATES,1100055,0,"SCHUYLER COUNTY BANCSHARES, INC.",SCHUYLER CTY BSHRS,1,FRS,MO,1100055.0
1100091,20170630.0,8,500,BOONEVILLE,UNITED STATES,1100091,0,"FIRST WESTERN BANCSHARES, INC.",FIRST WESTERN BSHRS,1,FRS,AR,1100091.0
1100112,20170630.0,8,500,BARDSTOWN,UNITED STATES,1100112,0,FIRST FARMERS BANK HOLDING COMPANY,FIRST FARMERS BK HC,1,FRS,KY,1100112.0
1100251,20170630.0,8,500,JONESBURG,UNITED STATES,1100251,0,"MONTGOMERY BANCSHARES, INC.",MONTGOMERY BSHRS,1,FRS,MO,1100251.0
1100297,20170630.0,8,500,LIBERTY,UNITED STATES,1100297,0,"FBL BANCSHARES, INC.",FBL BSHRS,1,FRS,IL,1100297.0
1100309,20170630.0,8,500,BRANDENBURG,UNITED STATES,1100309,0,"MEADE BANCORP, INC.",MEADE BANCORP,1,FRS,KY,1100309.0
1100318,20170630.0,8,500,ARLINGTON,UNITED STATES,1100318,0,"CARLISLE BANCORP, INC.",CARLISLE BANCORP,1,FRS,KY,1100318.0
1100813,20170630.0,11,500,GEORGETOWN,UNITED STATES,1100813,0,"FIRST TEXAS BANCORP, INC.",FIRST TX BC,1,FRS,TX,1100813.0
1101726,20170630.0,11,500,HOUSTON,UNITED STATES,1101726,0,"TEXAS GULF BANCSHARES, INC.",TEXAS GULF BSHRS,1,FRS,TX,1101726.0
1102161,20170630.0,11,500,CROSBYTON,UNITED STATES,1102161,0,"CITIZENS BANCSHARES, INC.",CITIZENS BSHRS,1,FRS,TX,1102161.0
1102170,20170630.0,11,500,WINNSBORO,UNITED STATES,1102170,0,"ETEX BANCO, INC.",ETEX BANCO,1,FRS,TX,1102170.0
1102200,20170630.0,11,500,WACO,UNITED STATES,1102200,0,"COMMUNITY COMPANY, THE",COMMUNITY CO,1,FRS,TX,1102200.0
1102312,20170630.0,11,500,ABILENE,UNITED STATES,1102312,549300XN3GTGOENGNV49,"FIRST FINANCIAL BANKSHARES, INC.",FIRST FNCL BSHRS,1,FRS,TX,1102312.0
1102367,20170630.0,11,500,SAN ANTONIO,UNITED STATES,1102367,0,"CULLEN/FROST BANKERS, INC.",CULLEN/FROST BKR,1,FRS,TX,1102367.0
1102451,20170630.0,11,500,UVALDE,UNITED STATES,1102451,0,"BRISCOE RANCH, INC.",BRISCOE RANCH,1,FRS,TX,1102451.0
1102554,20170630.0,11,500,SPUR,UNITED STATES,1102554,0,"ESPUELA BANK SHARES, INC.",ESPUELA BK SHARES,1,FRS,TX,1102554.0
1103207,20170630.0,11,500,BRADY,UNITED STATES,1103207,0,COMMERCIAL NATIONAL CORPORATION,COMMERCIAL NAT CORP,1,FRS,TX,1103207.0
1103234,20170630.0,11,500,GROOM,UNITED STATES,1103234,0,"GROOM BANCSHARES, INC.",GROOM BSHRS,1,FRS,TX,1103234.0
1103373,20170630.0,11,500,BROWNWOOD,UNITED STATES,1103373,0,"BROWNWOOD BANCSHARES, INC.",BROWNWOOD BSHRS,1,FRS,TX,1103373.0
1103391,20170630.0,11,500,LUBBOCK,UNITED STATES,1103391,0,"COMMERCE BANCSHARES, INC.",COMMERCE BSHRS,1,FRS,TX,1103391.0
1103494,20170630.0,11,500,HASKELL,UNITED STATES,1103494,0,"HASKELL BANCSHARES, INC.",HASKELL BSHRS,1,FRS,TX,1103494.0
1103515,20170630.0,11,500,NAPLES,UNITED STATES,1103515,0,"MORRIS COUNTY BANKSHARES, INCORPORATED",MORRIS CTY BSHRS,1,FRS,TX,1103515.0
1103702,20170630.0,11,500,ANSON,UNITED STATES,1103702,0,"ANSON BANCSHARES, INC.",ANSON BSHRS,1,FRS,TX,1103702.0
1103766,20170630.0,11,500,LONGVIEW,UNITED STATES,1103766,0,LONGVIEW FINANCIAL CORPORATION,LONGVIEW FC,1,FRS,TX,1103766.0
1103805,20170630.0,11,500,STOCKDALE,UNITED STATES,3681905,0,"SECURITY STATE BANCSHARES, INC.",SECURITY ST BSHRS,1,FRS,TX,1103805.0
1103832,20170630.0,11,500,MULESHOE,UNITED STATES,1103832,0,"MULESHOE BANCSHARES, INC.",MULESHOE BSHRS,1,FRS,TX,1103832.0
1103878,20170630.0,11,500,TEXAS CITY,UNITED STATES,1103878,0,"TEXAS INDEPENDENT BANCSHARES, INC.",TEXAS INDEPENDENT BSHRS,1,FRS,TX,1103878.0
1103896,20170630.0,11,500,GRUVER,UNITED STATES,1103896,0,"GSB BANCSHARES, INC.",GSB BSHRS,1,FRS,TX,1103896.0
1103999,20170630.0,11,500,GOLDTHWAITE,UNITED STATES,1103999,0,"GOLDTHWAITE BANCSHARES, INC.",GOLDTHWAITE BSHRS,1,FRS,TX,1103999.0
1104017,20170630.0,11,500,CORSICANA,UNITED STATES,1104017,0,"COMMUNITY BANK HOLDINGS OF TEXAS, INC.",COMMUNITY BK HOLD TX,1,FRS,TX,1104017.0
1104071,20170630.0,11,500,LINDEN,UNITED STATES,1104071,549300IDL0UI2BPBTC52,"LINDEN BANCSHARES, INC.",LINDEN BSHRS,1,FRS,TX,1104071.0
1104110,20170630.0,11,500,VALLEY MILLS,UNITED STATES,1104110,0,VALLEY MILLS FINANCIAL CORPORATION,VALLEY MILLS FC,1,FRS,TX,1104110.0
1104231,20170630.0,11,500,LAREDO,UNITED STATES,1104231,549300Y16R531AU8TX77,INTERNATIONAL BANCSHARES CORPORATION,INTERNATIONAL BSHRS CORP,1,FRS,TX,1104231.0
1104307,20170630.0,11,500,SEYMOUR,UNITED STATES,1104307,0,"BAYLOR BANCSHARES, INC.",BAYLOR BSHRS,1,FRS,TX,1104307.0
1104325,20170630.0,11,500,KINGSVILLE,UNITED STATES,1104325,0,"KLEBERG AND COMPANY BANKERS, INC.",KLEBERG & CO BKR,1,FRS,TX,1104325.0
