source,lender_TopRSSDID,lender_TopName,normalized_name,id,date,fed_district_code,charter_type,city,country,parent_id,lei,name_legal,name,org_type,fed_regulator,state,normalized_name_x,fuzzy_matched_name_fr,fuzzy_matched_name_call,normalized_name_y
2.0,f495,SOUTHERN BANCORP,,3083291,20171231,2,500,MONTEBELLO,UNITED STATES,0,0,STERLING BANCORP,STERLING BC,1,FRS,NY,southern bancorp,sterling bancorp,southern bancorp bank,sterling bancorp
1.0,3353837,PILOT POINT BANCORP INC ESOP,,1135691,20171231,11,500,PILOT POINT,UNITED STATES,0,0,"PILOT POINT BANCORP, INC.",PILOT POINT BC,1,FRS,TX,pilot point bancorp incorporated esop,pilot point bancorp incorporated,,pilot point bancorp incorporated
1.0,3488289,COMMUNITY BANCSHARES OF KANSAS INC,,1063084,20171231,10,500,KANSAS CITY,UNITED STATES,0,0,"CENTRAL BANCSHARES OF KANSAS CITY, INC.",CENTRAL BSHRS,1,FRS,MO,community bancshares of kansas incorporated,central bancshares of kansas city incorporated,,central bancshares of kansas city incorporated
1.0,f342,MERCHANTS BANK,,3530786,20171231,7,500,CARMEL,UNITED STATES,0,0,MERCHANTS BANCORP,MERCHANTS BC,1,FRS,IN,merchants bank,merchants bancorp,merchants bank,merchants bancorp
1.0,3551361,HERITAGE BC,,3162486,20171231,12,500,RENO,UNITED STATES,0,549300OFS8CHI31L3R47,HERITAGE BANCORP,HERITAGE BC,1,FRS,NV,heritage bc,heritage bancorp,heritage bank,heritage bancorp
3.0,f259,HERITAGE BANK,,3162486,20171231,12,500,RENO,UNITED STATES,0,549300OFS8CHI31L3R47,HERITAGE BANCORP,HERITAGE BC,1,FRS,NV,heritage bank,heritage bancorp,heritage bank,heritage bancorp
1.0,f234,GENWORTH FINANCIAL INC,,3559198,20171231,10,500,DENVER,UNITED STATES,0,0,FORTIS FINANCIAL INC.,FORTIS FNCL,1,FRS,CO,genworth financial incorporated,fortis financial incorporated,,fortis financial incorporated
1.0,3814310,AXOS FINANCIAL INC,,3033746,20171231,12,500,STOCKTON,UNITED STATES,0,0,BAC FINANCIAL INC.,BAC FNCL,1,FRS,CA,axos financial incorporated,bac financial incorporated,,bac financial incorporated
1.0,3919756,GEORGETOWN BANCORP INC,,2263993,20171231,8,500,MILAN,UNITED STATES,0,0,"HOMETOWN BANCORP, INC.",HOMETOWN BC,1,FRS,TN,georgetown bancorp incorporated,hometown bancorp incorporated,,hometown bancorp incorporated
1.0,3921816,COMMUNITY FIRST FINANCIAL CORPORATION,,1132896,20171231,3,500,MIFFLINTOWN,UNITED STATES,0,0,FIRST COMMUNITY FINANCIAL CORPORATION,FIRST CMNTY FNCL CORP,1,FRS,PA,community first financial corporation,first community financial corporation,,first community financial corporation
1.0,3975770,CARLILE BANCSHARES INC,,1052958,20171231,10,500,CLEO SPRINGS,UNITED STATES,0,0,CLEO BANCSHARES INC.,CLEO BSHRS,1,FRS,OK,carlile bancshares incorporated,cleo bancshares incorporated,,cleo bancshares incorporated
1.0,4353049,FINANCIAL SVCS HC,,5125373,20171231,3,500,BALDWINSVILLE,UNITED STATES,0,0,SENECA FINANCIAL MHC,SENECA FNCL MHC,6,FRS,NY,financial svcs hc,seneca financial mhc,,seneca financial mhc
1.0,5165070,PB FINANCIAL CORPORATION,,3841811,20171231,6,500,HAMMOND,UNITED STATES,0,0,FPB FINANCIAL CORP,FPB FNCL CORP,1,FRS,LA,pb financial corporation,fpb financial corporation,,fpb financial corporation
1.0,5331286,PLAINS COMMERCE FINANCIAL INC,,1838974,20171231,11,500,LUBBOCK,UNITED STATES,0,0,"COMMERCE NATIONAL FINANCIAL SERVICES, INC.",COMMERCE NAT FNCL SVC,1,FRS,TX,plains commerce financial incorporated,commerce national financial services incorporated,,commerce national financial services incorporated
1.0,f111,CITIZENS BANK,,2519038,20171231,12,500,CORVALLIS,UNITED STATES,0,0,CITIZENS BANCORP,CITIZENS BC,1,FRS,OR,citizens bank,citizens bancorp,citizens bank,citizens bancorp
1.0,f123,CMH INC,,1106628,20171231,11,500,CLOVIS,UNITED STATES,0,0,"CBC, INC.",CBC,1,FRS,NM,cmh incorporated,cbc incorporated,,cbc incorporated
1.0,f133,COMMERCIAL BANK,,3108439,20171231,10,500,PINE BLUFFS,UNITED STATES,0,0,COMMERCIAL BANCORP,COMMERCIAL BC,1,FRS,WY,commercial bank,commercial bancorp,commercial bank,commercial bancorp
1.0,f134,COMMUNITY BANK,,1115040,20171231,1,500,DERBY,UNITED STATES,0,0,COMMUNITY BANCORP,COMMUNITY BC,1,FRS,VT,community bank,community bancorp,community bank,community bancorp
1.0,f145,CSC CAPTAIL CORPORATION,,1486517,20171231,12,500,LOS ANGELES,UNITED STATES,0,0,CTBC CAPITAL CORP.,CTBC CAP CORP,1,FRS,CA,csc captail corporation,ctbc capital corporation,,ctbc capital corporation
1.0,f165,ECN CAPITAL CORP,,4114071,20171231,11,500,HOUSTON,UNITED STATES,0,0,ICON CAPITAL CORPORATION,ICON CAP CORP,1,FRS,TX,ecn capital corporation,icon capital corporation,,icon capital corporation
1.0,f167,EF HOLDCO INC,,1248041,20171231,10,500,CLYDE,UNITED STATES,0,0,"ELKCORP, INC.",ELKCORP,1,FRS,KS,ef holdco incorporated,elkcorp incorporated,,elkcorp incorporated
1.0,f182,FARMERS & MERCHANTS BANK,,2781910,20171231,12,500,LODI,UNITED STATES,0,0,FARMERS & MERCHANTS BANCORP,FARMERS & MRCH BC,1,FRS,CA,farmers merchants bank,farmers merchants bancorp,farmers merchants bank,farmers merchants bancorp
3.0,f184,FARMERS AND MERCHANTS BANK,,1245321,20171231,7,500,WINTERSET,UNITED STATES,0,0,FARMERS AND MERCHANTS BANCORP,FARMERS & MRCHS BC,1,FRS,IA,farmers and merchants bank,farmers and merchants bancorp,farmers and merchants bank,farmers and merchants bancorp
1.0,f210,FIRST NATIONAL BANK,,2247498,20171231,7,500,SHENANDOAH,UNITED STATES,0,0,FIRST NATIONAL BANCORP,FIRST NAT BC,1,FRS,IA,first national bank,first national bancorp,first national bank,first national bancorp
1.0,f221,FIVE STAR BANK,,3162927,20171231,12,500,SACRAMENTO,UNITED STATES,0,5493008ZRBIHKWC0JA73,FIVE STAR BANCORP,FIVE STAR BC,1,FRS,CA,five star bank,five star bancorp,five star bank,five star bancorp
1.0,f222,FLORIDA FINANCIAL INSTITUTE INC,,1032464,20171231,2,500,WARSAW,UNITED STATES,0,0,"FINANCIAL INSTITUTIONS, INC.",FINANCIAL INST,1,FRS,NY,florida financial institute incorporated,financial institutions incorporated,,financial institutions incorporated
1.0,f227,FREEDOM BANK,,3575787,20171231,8,500,HUNTINGBURG,UNITED STATES,0,0,FREEDOM BANCORP,FREEDOM BC,1,FRS,IN,freedom bank,freedom bancorp,freedom bank,freedom bancorp
1.0,f238,GLOBAL MERCHANT TRUST INC,,1085107,20171231,6,500,JACKSON,UNITED STATES,0,0,"MERCHANTS TRUST, INC.",MERCHANTS TR,1,FRS,AL,global merchant trust incorporated,merchants trust incorporated,,merchants trust incorporated
3.0,f256,HATTERAS FINANCIAL CORP,,3256134,20171231,10,500,OKLAHOMA CITY,UNITED STATES,0,0,HAINES FINANCIAL CORP,HAINES FC,1,FRS,OK,hatteras financial corporation,haines financial corporation,,haines financial corporation
1.0,f258,HEARTLAND BANK,,1399073,20171231,4,500,GAHANNA,UNITED STATES,0,0,HEARTLAND BANCCORP,HEARTLAND BC,1,FRS,OH,heartland bank,heartland banccorp,heartland bank,heartland banccorp
1.0,f28,AMERICAN FINANCIAL RESOURCES INC,,1210682,20171231,7,500,BEAVER DAM,UNITED STATES,0,0,"AMBANC FINANCIAL SERVICES, INC.",AMBANC FS,1,FRS,WI,american financial resources incorporated,ambanc financial services incorporated,,ambanc financial services incorporated
1.0,f317,LIBERTY BANK,,2942832,20171231,12,500,SOUTH SAN FRANCISCO,UNITED STATES,0,0,LIBERTY BANCORP,LIBERTY BC,1,FRS,CA,liberty bank,liberty bancorp,liberty bank,liberty bancorp
1.0,f325,MACQUARIE INVESTMENTS US INC,,2911931,20171231,10,500,OMAHA,UNITED STATES,0,0,"LAURITZEN INVESTMENTS, INCORPORATED",LAURITZEN INV,1,FRS,NE,macquarie investments us incorporated,lauritzen investments incorporated,,lauritzen investments incorporated
1.0,f3474237,CREDIGY USA CORP,,2816906,20171231,2,500,NEW YORK,UNITED STATES,0,529900RO45LRDMWLRI57,DB USA CORPORATION,DB USA CORP,1,FRS,NY,credigy usa corporation,db usa corporation,,db usa corporation
1.0,f378,NATIONAL COOPERATIVE BANKS,,2398082,20171231,5,500,WASHINGTON,UNITED STATES,0,0,NATIONAL CONSUMER COOPERATIVE BANK,NATIONAL CONSUMER CO-OP BK,1,FRS,DC,national cooperative banks,national consumer cooperative bank,national cooperative bank na,national consumer cooperative bank
1.0,f397,NVR INC,,2526755,20171231,6,500,DEMOPOLIS,UNITED STATES,0,0,"RBC, INC.",RBC,1,FRS,AL,nvr incorporated,rbc incorporated,,rbc incorporated
1.0,f4182799,"BEST MORTGAGE, INC.",,2668589,20171231,4,500,RAVENNA,UNITED STATES,0,0,"PORTAGE BANCSHARES, INC.",PORTAGE BSHRS,1,FRS,OH,best mortgage incorporated,portage bancshares incorporated,,portage bancshares incorporated
2.0,f424,PEOPLE'S BANK,,1030947,20171231,12,500,BELLINGHAM,UNITED STATES,0,0,PEOPLES BANCORP,PEOPLES BC,1,FRS,WA,peoples bank,peoples bancorp,peoples bank,peoples bancorp
1.0,f428,PEOPLES BANK,,1030947,20171231,12,500,BELLINGHAM,UNITED STATES,0,0,PEOPLES BANCORP,PEOPLES BC,1,FRS,WA,peoples bank,peoples bancorp,peoples bank,peoples bancorp
1.0,f462,RKT HOLDINGS LLC,,4132084,20171231,2,500,STAMFORD,UNITED STATES,0,0,PNBK HOLDINGS LLC,PNBK HOLDS LLC,11,FRS,CT,rkt holdings llc,pnbk holdings llc,,pnbk holdings llc
1.0,f464,ROCK HOLDINGS INC,,4771997,20171231,10,500,OMAHA,UNITED STATES,0,0,"YORK HOLDINGS, INC.",YORK HOLDS,1,FRS,NE,rock holdings incorporated,york holdings incorporated,,york holdings incorporated
3.0,f47,ARES CAPITAL CORPORATION,,1051353,20171231,10,500,LUSK,UNITED STATES,0,0,BANKERS CAPITAL CORPORATION,BANKERS CAP CORP,1,FRS,WY,ares capital corporation,bankers capital corporation,,bankers capital corporation
3.0,f503,SPRINGLEAF FINANCIAL SERVICES INC,,1127276,20171231,9,500,WINGER,UNITED STATES,0,0,"FINANCIAL SERVICES OF WINGER, INC.",FINANCIAL SVC OF WINGER,1,FRS,MN,springleaf financial services incorporated,financial services of winger incorporated,,financial services of winger incorporated
1.0,f527,TFS INC,,3831335,20171231,4,500,WASHINGTON,UNITED STATES,3831326,0,"WFSB, INC.",WFSB INC,1,FRS,PA,tfs incorporated,wfsb incorporated,,wfsb incorporated
1.0,f534,THE VILLAGES HOLDING CO,,1124284,20171231,9,500,JANESVILLE,UNITED STATES,0,0,JANESVILLE HOLDING COMPANY,JANESVILLE HC,1,FRS,MN,the villages holding company,janesville holding company,,janesville holding company
1.0,f582,WESTAR CORPORATION,,1141348,20171231,9,500,MINNETONKA,UNITED STATES,0,0,MINNWEST CORPORATION,MINNWEST CORP,1,FRS,MN,westar corporation,minnwest corporation,,minnwest corporation
1.0,f586,WESTSTAR MORTGAGE CORP,,3821372,20171231,11,500,FORT WORTH,UNITED STATES,0,0,FIRST WESTERN MORTGAGE CORPORATION,FIRST WESTERN MTG CORP,1,FRS,TX,weststar mortgage corporation,first western mortgage corporation,,first western mortgage corporation
1.0,f66,BANKTRUST FINANCIAL CORP,,2067007,20171231,9,500,GRAND FORKS,UNITED STATES,0,5493008BXLBPPELQ3G57,ALERUS FINANCIAL CORPORATION,ALERUS FC,1,FRS,ND,banktrust financial corporation,alerus financial corporation,,alerus financial corporation
1.0,f84,BRIGHTON BANK,,1027947,20171231,12,500,SALT LAKE CITY,UNITED STATES,0,0,BRIGHTON BANCORP,BRIGHTON BC,1,FRS,UT,brighton bank,brighton bancorp,brighton bank,brighton bancorp
3.0,f95,CALLIDUS CAPITAL CORPORATION,,1247455,20171231,8,500,MACON,UNITED STATES,0,0,BANKFIRST CAPITAL CORPORATION,BANKFIRST CAP CORP,1,FRS,MS,callidus capital corporation,bankfirst capital corporation,,bankfirst capital corporation
3.0,f968744,FIRST CHOICE BANK,,5163003,20171231,12,500,CERRITOS,UNITED STATES,0,54930094NOEN2QWZWW84,FIRST CHOICE BANCORP,FIRST CHOICE BC,1,FRS,CA,first choice bank,first choice bancorp,first choice bank,first choice bancorp
