activity year_x,respondent id,agency code_x,parent respondent id,parent name (panel),parent city (panel),parent state (panel),region,assets,other lender code,respondent name (panel),respondent city (panel),respondent state (panel),top holder rssd id,top holder name,top holder city,top holder state,top holder country,respondent rssd id,parent rssd id,respondent fips state number,activity year_y,agency code_y,federal tax id,respondent name,respondent mailing address,respondent city,respondent state,respondent zip code,parent name,parent address,parent city,parent state,parent zip code,lar count
2017,0000007768,1,,"JEANERETTE FIRST NATIONAL BANCORP, INC.",JEANERETTE,LA,,231089.0,0,"FIRST NATIONAL BANK OF JEANERETTE, THE",JEANERETTE,LA,1085303.0,"JEANERETTE FIRST NATIONAL BANCORP, INC.",JEANERETTE,LA,UNITED STATES,622037.0,1085303.0,22.0,2017,1,72-0185325,THE FIRST NATIONAL BANK OF JEA,P.O. BOX 151,JEANERETTE,LA,70544,Jeanerette First National Banc,P.O. Box 151,Jeanerette,LA,70544,164
2017,0000057614,3,,"CONGRESSIONAL BANCSHARES, INC.",BETHESDA,MD,,835262.0,0,CONGRESSIONAL BANK,POTOMAC,MD,3391129.0,"CONGRESSIONAL BANCSHARES, INC.",BETHESDA,MD,UNITED STATES,3187630.0,3391129.0,24.0,2017,3,43-2022906,Congressional Bank,"6701 Democracy Blvd, Suite 400",Bethesda,MD,20817,,,,,,5842
2017,0000018149,3,,"HCBF HOLDING COMPANY, INC.",FORT PIERCE,FL,,1788413.0,0,HARBOR COMMUNITY BANK,FORT PIERCE,FL,4251499.0,"HCBF HOLDING COMPANY, INC.",FORT PIERCE,FL,UNITED STATES,883137.0,4251499.0,12.0,2017,3,59-0879274,HARBOR COMMUNITY BANK,200 SOUTH INDIAN RIVER DRIVE,FORT PIERCE,FL,34950,,,,,,1039
2017,0000090175,3,,MASSAPOAG BANCORP INC.,CANTON,MA,,682850.0,0,"BANK OF CANTON, THE",CANTON,MA,3223855.0,"PONKAPOAG BANCORP, MHC",CANTON,MA,UNITED STATES,853804.0,3259528.0,25.0,2017,3,20-0935064,BANK OF CANTON,490 TURNPIKE STREET,CANTON,MA,02021,,,,,,1126
2017,0000707101,1,,AMERICAN MIDWEST FINANCIAL CORPORATION,ROCHESTER,IN,,375546.0,0,FIRST FEDERAL SAVINGS BANK,ROCHESTER,IN,2389996.0,AMERICAN MIDWEST FINANCIAL CORPORATION,ROCHESTER,IN,UNITED STATES,257578.0,2389996.0,18.0,2017,1,35-1116773,First Federal Savings Bank,P.O. Box 527,Rochester,IN,46975,American Midwest Financial,301 East 9th Street,Rochester,IN,46975,1980
2017,0000035186,3,,FIRST AMERICAN INTERNATIONAL CORP.,BROOKLYN,NY,,815962.0,0,FIRST AMERICAN INTERNATIONAL BANK,BROOKLYN,NY,3266302.0,FIRST AMERICAN INTERNATIONAL CORP.,BROOKLYN,NY,UNITED STATES,2857794.0,3266302.0,36.0,2017,3,11-3506287,First American International Bank,"4101 8th Avenue, 3rd Floor",Brooklyn,NY,11232,,,,,,1108
2017,0000034241,3,,"FIRST SENTRY BANCSHARES, INC.",HUNTINGTON,WV,,629864.0,0,"FIRST SENTRY BANK, INC.",HUNTINGTON,WV,3065774.0,"FIRST SENTRY BANCSHARES, INC.",HUNTINGTON,WV,UNITED STATES,2506757.0,3065774.0,54.0,2017,3,55-0751708,First Sentry Bank,823 Eighth Street,Huntington,WV,25701,,,,,,245
2017,0000006800,3,,"WEST-CENTRAL BANCORP, INC.",SPENCER,WV,,147910.0,0,"FIRST NEIGHBORHOOD BANK, INC.",SPENCER,WV,1076169.0,"WEST-CENTRAL BANCORP, INC.",SPENCER,WV,UNITED STATES,911339.0,1076169.0,54.0,2017,3,55-0282083,FIRST NEIGHBORHOOD BANK,216 MARKET STREET,SPENCER,WV,25276,,,,,,77
2017,0000001513,3,,"CLAYTON BANKSHARES, INC.",LA CROSSE,WI,,222114.0,0,CITIZENS STATE BANK - LA CROSSE,LA CROSSE,WI,1123782.0,"CLAYTON BANKSHARES, INC.",LA CROSSE,WI,UNITED STATES,447557.0,1123782.0,55.0,2017,3,39-0210160,Citizens State Bank of La Cros,620 Main Street,La Crosse,WI,54601,,,,,,239
2017,0000699105,2,,"BRIDGEWATER FINANCIAL, MHC",RAYNHAM,MA,,545285.0,0,BRIDGEWATER SAVINGS BANK,RAYNHAM,MA,3134102.0,"BRIDGEWATER FINANCIAL, MHC",RAYNHAM,MA,UNITED STATES,699105.0,3134102.0,25.0,2017,2,04-1118820,Bridgewater Savings Bank,756 Orchard Street,Raynham,MA,02767,Bridgewater Financial Mutual Holding Company,756 Orchard Street,Raynham,MA,02767,485
2017,0000003869,3,,"FIRST NATIONAL BANCORP, INC.",GREEN FOREST,AR,,439732.0,0,ANSTAFF BANK,GREEN FOREST,AR,2619349.0,"FIRST NATIONAL BANCORP, INC.",GREEN FOREST,AR,UNITED STATES,261940.0,2619349.0,5.0,2017,3,71-0077631,ANSTAFF BANK,PO BOX 1900,GREEN FOREST,AR,72638,,,,,,186
2017,0000005425,1,,"LIBERTY BANCSHARES, INC.",ADA,OH,,280200.0,0,LIBERTY NATIONAL BANK,ADA,OH,1246579.0,"LIBERTY BANCSHARES, INC.",ADA,OH,UNITED STATES,130813.0,1246579.0,39.0,2017,1,34-4173465,Liberty National Bank,100 East Franklin Street,Kenton,OH,43326,,,,,,183
2017,0000035022,3,,CITIZENS FIRST CORPORATION,BOWLING GREEN,KY,,455354.0,0,"CITIZENS FIRST BANK, INC.",BOWLING GREEN,KY,2750952.0,CITIZENS FIRST CORPORATION,BOWLING GREEN,KY,UNITED STATES,2751007.0,2750952.0,21.0,2017,3,61-1337381,CITIZENS FIRST BANK,1805 CAMPBELL LN,BOWLING GREEN,KY,42104,"CITIZENS FIRST BANK, INC.","1065 ASHLEY ST, SUITE 150",BOWLING GREEN,KY,42103,206
2017,0000024156,3,,"OCEAN BANKSHARES, INC.",MIAMI,FL,,3393766.0,0,OCEAN BANK,MIAMI,FL,1136661.0,"OCEAN BANKSHARES, INC.",MIAMI,FL,UNITED STATES,663834.0,1136661.0,12.0,2017,3,59-2237280,OCEAN BANK,780 NW 42ND AVE,MIAMI,FL,33126-5540,,,,,,103
2017,0000022739,3,,"SAINT FRANCISVILLE BANCSHARES, INC.",SAINT FRANCISVILLE,LA,,123356.0,0,BANK OF ST. FRANCISVILLE,SAINT FRANCISVILLE,LA,1082544.0,"SAINT FRANCISVILLE BANCSHARES, INC.",SAINT FRANCISVILLE,LA,UNITED STATES,364430.0,1082544.0,22.0,2017,3,72-0838755,Bank of St Francisville,PO Box 818,St Francisville,LA,70775,,,,,,55
2017,0000022601,3,,"AMSTERDAM BANCSHARES, INC.",AMSTERDAM,MO,,61954.0,0,CITIZENS BANK,AMSTERDAM,MO,1064317.0,"AMSTERDAM BANCSHARES, INC.",AMSTERDAM,MO,UNITED STATES,97457.0,1064317.0,29.0,2017,3,44-0200030,CITIZENS BANK,13150 NW MAIN,AMSTERDAM,MO,64723,,,,,,78
2017,0000012594,3,,PUEBLO BANCORPORATION,PUEBLO,CO,,383790.0,0,"PUEBLO BANK AND TRUST COMPANY, THE",PUEBLO,CO,1022997.0,PUEBLO BANCORPORATION,PUEBLO,CO,UNITED STATES,106452.0,1022997.0,8.0,2017,3,84-0297400,THE PUEBLO B&TC,301 WEST 5TH STREET,PUEBLO,CO,81003,,,,,,53
2017,0000009499,3,,"VOLUNTEER BANCORP, INC.",ROGERSVILLE,TN,,105397.0,0,Civis Bank,ROGERSVILLE,TN,1143203.0,"VOLUNTEER BANCORP, INC.",ROGERSVILLE,TN,UNITED STATES,841838.0,1143203.0,47.0,2017,3,62-0159230,Civis Bank,210 E Main St,Rogersville,TN,37857,,,,,,53
2017,0000016817,3,,EAST TEXAS FINANCIAL CORPORATION,KILGORE,TX,,378123.0,0,CITIZENS BANK,KILGORE,TX,1427556.0,EAST TEXAS FINANCIAL CORPORATION,KILGORE,TX,UNITED STATES,744854.0,1427556.0,48.0,2017,3,75-1483252,CITIZENS BANK,301 E Main St,Kilgore,TX,75662,East Texas Financial Corp,P O Box 1700,Kilgore,TX,75663,60
2017,0000013055,3,,"CITIZENS BANK HOLDING, INC.",MUKWONAGO,WI,,708761.0,0,CITIZENS BANK,MUKWONAGO,WI,1207132.0,"CITIZENS BANK HOLDING, INC.",MUKWONAGO,WI,UNITED STATES,783844.0,1207132.0,55.0,2017,3,39-0210030,Citizens Bank,301 N Rochester St PO Box 223,Mukwonago,WI,53149,"Citizens Bank Holding, Inc",301 N Rochester St PO Box 223,Mukwonago,WI,53149,480
2017,0000009517,3,,"WISCUB, INC.",PEWAUKEE,WI,,110107.0,0,CLEVELAND STATE BANK,CLEVELAND,WI,1202865.0,"WISCUB, INC.",PEWAUKEE,WI,UNITED STATES,48440.0,1202865.0,55.0,2017,3,39-0214170,Cleveland State Bank,1250 W. Washington Ave,Cleveland,WI,53015,,,,,,182
2017,0000000172,3,,UNITED BANK CORPORATION,BARNESVILLE,GA,,1246496.0,0,UNITED BANK,ZEBULON,GA,1082777.0,UNITED BANK CORPORATION,BARNESVILLE,GA,UNITED STATES,37435.0,1082777.0,13.0,2017,3,58-0153300,United Bank,PO Box 1337,Zebulon,GA,30295,United Bk,PO Box 945,Zebulon,GA,30295,1383
2017,0000008572,3,,"WILDCAT BANCSHARES, INC.",ROGERSVILLE,MO,,73418.0,0,CITIZENS BANK OF ROGERSVILLE,ROGERSVILLE,MO,4504917.0,"WILDCAT BANCSHARES, INC.",ROGERSVILLE,MO,UNITED STATES,246451.0,4504917.0,29.0,2017,3,44-0200190,Citizens Bank of Rogersville,1001 W. Center St.,Rogersville,MO,65742,,,,,,116
2017,0000004675,3,,"COMMUNITY BANCSHARES OF KANSAS, INC.",OVERLAND PARK,KS,,96830.0,0,Merit Bank,OVERLAND PARK,KS,3488289.0,"COMMUNITY BANCSHARES OF KANSAS, INC.",OVERLAND PARK,KS,UNITED STATES,667850.0,3488289.0,20.0,2017,3,48-0238574,MERIT BANK,10000 College Blvd,Overland Park,KS,66210-1400,Community Bancshares of Kansas,5200 Stahl Ave,Goff,KS,66428-8746,115
2017,0000058289,3,,RCB FINANCIAL CORPORATION,ROME,GA,,160036.0,0,RIVER CITY BANK,ROME,GA,3923539.0,RCB FINANCIAL CORPORATION,ROME,GA,UNITED STATES,3445901.0,3923539.0,13.0,2017,3,20-4566095,River City Bank,228 North 2nd Avenue,Rome,GA,30165,,,,,,44
2017,0000033458,3,,"MONONA BANKSHARES, INC.",MONONA,WI,,515164.0,0,MONONA BANK,MONONA,WI,1889967.0,"MONONA BANKSHARES, INC.",MONONA,WI,UNITED STATES,1872996.0,1889967.0,55.0,2017,3,39-1701359,MONONA BANK,5515 MONONA DRIVE,MONONA,WI,53716,,,,,,407
2017,0000022883,1,,"THOMASVILLE BANCSHARES, INC",THOMASVILLE,GA,,779284.0,0,THOMASVILLE NATIONAL BANK,THOMASVILLE,GA,2346010.0,"THOMASVILLE BANCSHARES, INC",THOMASVILLE,GA,UNITED STATES,2344753.0,2346010.0,13.0,2017,1,58-2184934,Thomasville National Bank,301 N. Broad Street,Thomasville,GA,31792,"Thomasville Bancshares, Inc.",301 N. Broad Street,Thomasville,GA,31799,234
2017,0000015482,1,,"JEFFERSON BANCSHARES, INC.",PINE BLUFF,AR,,653395.0,0,"RELYANCE BANK, NATIONAL ASSOCIATION",PINE BLUFF,AR,2267665.0,"JEFFERSON BANCSHARES, INC.",PINE BLUFF,AR,UNITED STATES,49241.0,2267665.0,5.0,2017,1,71-0764688,"RELYANCE BANK, N.A.",912 South Poplar Street,Pine Bluff,AR,71601-7878,,,,,,209
2017,0000015429,1,,FIRSTAR FINANCIAL CORP.,MUSKOGEE,OK,,556552.0,0,"FIRSTAR BANK, NATIONAL ASSOCIATION",SALLISAW,OK,3017915.0,FIRSTAR FINANCIAL CORP.,MUSKOGEE,OK,UNITED STATES,427353.0,3017915.0,40.0,2017,1,73-0741121,FIRSTAR BANK,PO BOX 308,ROLAND,OK,74954,,,,,,831
2017,0000463735,9,,HANCOCK HOLDING COMPANY,GULFPORT,MS,,23887875.0,0,WHITNEY BANK,GULFPORT,MS,1086533.0,HANCOCK HOLDING COMPANY,GULFPORT,MS,UNITED STATES,463735.0,1086533.0,28.0,2017,9,64-0169065,WHITNEY BANK,2510 14th Street,Gulfport,MS,39501,Hancock Holding Company,"2510 14th Street, One Hancock Plaza",Gulfport,MS,39501,8480
2017,0000976226,2,,"FAUQUIER BANKSHARES, INC.",WARRENTON,VA,,623490.0,0,"FAUQUIER BANK, THE",WARRENTON,VA,1076600.0,"FAUQUIER BANKSHARES, INC.",WARRENTON,VA,UNITED STATES,976226.0,1076600.0,51.0,2017,2,54-0208840,The Fauquier Bank,10 Courthouse Square,Warrenton,VA,20186,,,,,,203
2017,0000033188,3,,SHINHAN BANK,SEOUL,0 ,,1200286.0,0,SHINHAN BANK AMERICA,NEW YORK,NY,3107964.0,"SHINHAN FINANCIAL GROUP CO., LTD.",SEOUL,0 ,"KOREA, SOUTH",1494914.0,1242825.0,36.0,2017,3,13-3581762,SHINHAN BANK AMERICA,"330 FIFTH AVENUE, 4TH FLOOR",NEW YORK CITY,NY,10001,SHINHAN BANK,"20, SEJONG-DAERO 9-GIL, JUNG-GU",SEOUL,,04513,183
2017,0000090290,3,,UFS BANCORP,WHITINSVILLE,MA,,1533376.0,0,UNIBANK FOR SAVINGS,WHITINSVILLE,MA,2465519.0,UFS BANCORP,WHITINSVILLE,MA,UNITED STATES,709602.0,2465519.0,25.0,2017,3,04-1927940,UniBank for Savings,49 Church Street,Whitinsville,MA,01588,UFS Bancorp,49 Church Street,Whitinsville,MA,01501,612
2017,0000034425,2,,"BAY BANKS OF VIRGINIA, INC.",KILMARNOCK,VA,,483134.0,0,VIRGINIA COMMONWEALTH BANK,RICHMOND,VA,2560665.0,"BAY BANKS OF VIRGINIA, INC.",RICHMOND,VA,UNITED STATES,34425.0,2560665.0,51.0,2017,2,54-0132730,VIRGINIA COMMONWEALTH BANK,"1801 BAYBERRY COURT, SUITE 101",RICHMOND,VA,23226,,,,,,321
2017,0000024491,1,,"POST OAK BANCSHARES, INC.",HOUSTON,TX,,1128730.0,0,"POST OAK BANK, N.A.",HOUSTON,TX,3802250.0,"POST OAK BANCSHARES, INC.",HOUSTON,TX,UNITED STATES,3274772.0,3802250.0,48.0,2017,1,04-3782870,"POST OAK BANK, N.A.","2000 West Loop S, Ste 100",Houston,TX,77027,"Post Oak Bancshares, Inc.",2000 West Loop South,Houston,TX,77027,243
2017,0000169653,2,,"SAN FRANCISCO COMPANY, THE",CLAYTON,MO,,6183870.0,0,FIRST BANK,CREVE COEUR,MO,1118797.0,"FIRST BANKS, INC.",CLAYTON,MO,UNITED STATES,169653.0,1029286.0,29.0,2017,2,43-0231490,FIRST BANK,600 JAMES MCDONNELL BLVD,HAZELWOOD,MO,63042,THE SAN FRANCISCO COMPANY,135 NORTH MERAMEC,CLAYTON,MO,63105,2647
2017,0000026570,3,,BRAINTREE BANCORP MHC,BRAINTREE,MA,,263050.0,0,Braintree Cooperative Bank,BRAINTREE,MA,3441613.0,BRAINTREE BANCORP MHC,BRAINTREE,MA,UNITED STATES,175672.0,3441613.0,25.0,2017,3,04-1115310,Braintree Cooperative Bank,1010 Washington Street,Braintree,MA,02184,,,,,,124
2017,0000058508,3,,"FARMBANK HOLDING, INC.",GREELEY,CO,,175105.0,0,FIRST FARMBANK,GREELEY,CO,3521421.0,"FARMBANK HOLDING, INC.",GREELEY,CO,UNITED STATES,3411773.0,3521421.0,8.0,2017,3,33-1151348,First FarmBank,127 22nd Street,Greeley,CO,80631,,,,,,41
2017,0000027086,3,,CREWS BANKING CORPORATION,WAUCHULA,FL,,334614.0,0,CHARLOTTE STATE BANK & TRUST,PORT CHARLOTTE,FL,1081239.0,CREWS BANKING CORPORATION,WAUCHULA,FL,UNITED STATES,1158878.0,1081239.0,12.0,2017,3,59-2664950,Charlotte State Bank & Trust,1100 Tamiami Trail,Port Charlote,FL,33953,,,,,,114
2017,0000016283,3,,"WB&T BANKSHARES, INC.",WAYCROSS,GA,,99486.0,0,SOUTH COAST BANK & TRUST,BRUNSWICK,GA,1493636.0,"WB&T BANKSHARES, INC.",WAYCROSS,GA,UNITED STATES,706030.0,1493636.0,13.0,2017,3,58-0509268,South Coast Bank & Trust,1500 Newcastle Street,Brunswick,GA,31521,"WB&T Bankshares, Inc.",501 Tebeau Street,Waycross,GA,31501,60
2017,0000013801,3,,FM FINCORP,LAOTTO,IN,,138054.0,0,FARMERS AND MERCHANTS BANK,LAOTTO,IN,1135196.0,FM FINCORP,LAOTTO,IN,UNITED STATES,372640.0,1135196.0,18.0,2017,3,35-0303207,Farmers and Merchants Bank,6464 Merchants Dr,LaOtto,IN,46763,,,,,,93
2017,0000115575,2,,"EQUITABLE BANCORP, INC.",EAST WEYMOUTH,MA,,319973.0,0,EQUITABLE BANK,EAST WEYMOUTH,MA,3398315.0,"EQUITABLE BANCORP, MHC",EAST WEYMOUTH,MA,UNITED STATES,115575.0,3431203.0,25.0,2017,2,04-1853160,EQUITABLE BANK,744 BROAD STREET,WEYMOUTH,MA,02189,,,,,,756
2017,0000058243,2,,"JOHNSON FINANCIAL GROUP, INC.",RACINE,WI,,4453590.0,0,JOHNSON BANK,RACINE,WI,1490701.0,"JOHNSON FINANCIAL GROUP, INC.",RACINE,WI,UNITED STATES,58243.0,1490701.0,55.0,2017,2,39-1141446,JOHNSON BANK,555 MAIN STREET SUITE 490,RACINE,WI,53403,JOHNSON FINANCIAL GROUP,555 MAIN STREET SUITE 400,RACINE,WI,53403,5022
2017,0000712117,1,,ROCK RIVERS BANCORP,ROCK RAPIDS,IA,,199870.0,0,FRONTIER BANK,SIOUX FALLS,SD,1827914.0,ROCK RIVERS BANCORP,ROCK RAPIDS,IA,UNITED STATES,2218443.0,1827914.0,46.0,2017,1,42-0496000,FRONTIER BANK,301 1st Ave,Rock Rapids,IA,51246,,,,,,220
2017,0000015161,1,,"PEOPLES BANKSHARES, INC.",MORA,MN,,213123.0,0,NEIGHBORHOOD NATIONAL BANK,MORA,MN,1124024.0,"PEOPLES BANKSHARES, INC.",MORA,MN,UNITED STATES,705556.0,1124024.0,27.0,2017,1,41-0870606,NEIGHBORHOOD NATIONAL BANK,45 NORTH UNION,MORA,MN,55051,,,,,,158
2017,0000008063,3,,"NORTH SALEM STATE BANCORPORATION, THE",NORTH SALEM,IN,,280130.0,0,"NORTH SALEM STATE BANK, THE",NORTH SALEM,IN,1136830.0,"NORTH SALEM STATE BANCORPORATION, THE",NORTH SALEM,IN,UNITED STATES,947749.0,1136830.0,18.0,2017,3,35-0551480,North Salem State Bank,PO Box 97,North Salem,IN,46165,,,,,,145
2017,0000223005,2,,"PB BANCORP, INC",PUTNAM,CT,,509898.0,0,Putnam Bank,PUTNAM,CT,3152003.0,"PB BANCORP, INC",PUTNAM,CT,UNITED STATES,223005.0,3152003.0,9.0,2017,2,06-0502070,PUTNAM BANK,40 MAIN STREET  PO BOX 151,PUTNAM,CT,06260,PSB HOLDINGS INC.,40 MAIN STREET,PUTNAM,CT,06234,322
2017,0000008058,3,,CYNTHIANA BANCORPORATION,CYNTHIANA,IN,,77268.0,0,COMMUNITY STATE BANK OF SOUTHWESTERN INDIANA,POSEYVILLE,IN,1134153.0,CYNTHIANA BANCORPORATION,CYNTHIANA,IN,UNITED STATES,198046.0,1134153.0,18.0,2017,3,35-0258420,Community State Bank of Southwestern Indiana,220 S. Lockwood PO Box 280,Poseyville,IN,47633,,,,,,63
2017,0000014315,1,,SECURITY FINANCIAL SERVICES CORPORATION,ENID,OK,,333340.0,0,"SECURITY NATIONAL BANK OF ENID, THE",ENID,OK,1064504.0,SECURITY FINANCIAL SERVICES CORPORATION,ENID,OK,UNITED STATES,119153.0,1064504.0,40.0,2017,1,73-0440300,The Security National Bank,201 West Broadway,Enid,OK,73701,Security Financial Services Corp,201 West Broadway,Enid,OK,73701,91
2017,0000008143,3,,"LOUISIANA COMMUNITY BANCORP, INC.",HOUMA,LA,,85515.0,0,KAPLAN STATE BANK,KAPLAN,LA,2909554.0,"LOUISIANA COMMUNITY BANCORP, INC.",HOUMA,LA,UNITED STATES,983130.0,2909554.0,22.0,2017,3,72-1066314,KAPLAN STATE BANK,201 NORTH CUSHING AVENUE,KAPLAN,LA,70548,,,,,,44
2017,0000008660,3,,COMMERCIAL HOLDING COMPANY,PARIS,TN,,741265.0,0,COMMERCIAL BANK & TRUST COMPANY,PARIS,TN,1099382.0,COMMERCIAL HOLDING COMPANY,PARIS,TN,UNITED STATES,467658.0,1099382.0,47.0,2017,3,62-0167630,COMMERCIAL BANK & TRUST COMPAN,P.O. BOX 1000,PARIS,TN,38242,,,,,,424
2017,0000010007,3,,"PARTNERSHIP COMMUNITY BANCSHARES, INC.",CEDARBURG,WI,,260845.0,0,PARTNERSHIP BANK,CEDARBURG,WI,3552724.0,"PARTNERSHIP COMMUNITY BANCSHARES, INC.",CEDARBURG,WI,UNITED STATES,284248.0,3552724.0,55.0,2017,3,39-0148150,PARTNERSHIP BANK,N58W6194 COLUMBIA ROAD,CEDARBURG,WI,53012,,,,,,433
2017,0000026912,3,,BANK OF SOUTH CAROLINA CORPORATION,CHARLESTON,SC,,414322.0,0,"BANK OF SOUTH CAROLINA, THE",CHARLESTON,SC,2297701.0,BANK OF SOUTH CAROLINA CORPORATION,CHARLESTON,SC,UNITED STATES,246022.0,2297701.0,45.0,2017,3,57-0825951,The Bank of South Carolina,256 Meeting Street,Charleston,SC,29401,,,,,,303
2017,0000018889,3,,"CBT BANCORP, INC.",TRENTON,IL,,80341.0,0,COMMUNITY BANK OF TRENTON,TRENTON,IL,3436927.0,"CBT BANCORP, INC.",TRENTON,IL,UNITED STATES,255547.0,3436927.0,17.0,2017,3,37-0817404,Community Bank of Trenton,104 East Broadway,Trenton,IL,62293,,,,,,76
2017,0000034138,3,,"GREATER COMMUNITY BANCSHARES, INC.",ROME,GA,,143476.0,0,GREATER COMMUNITY BANK,ROME,GA,2349507.0,"GREATER COMMUNITY BANCSHARES, INC.",ROME,GA,UNITED STATES,2354323.0,2349507.0,13.0,2017,3,58-2207414,Greater Community Bank,1490 Martha Berry Blvd.; P. O. Box 529,Rome,GA,30162-0529,,,,,,91
2017,0000014838,1,,SEACOAST BANKING CORPORATION OF FLORIDA,STUART,FL,,4680554.0,0,SEACOAST NATIONAL BANK,STUART,FL,1085013.0,SEACOAST BANKING CORPORATION OF FLORIDA,STUART,FL,UNITED STATES,34537.0,1085013.0,12.0,2017,1,59-0193820,SEACOAST NATIONAL BANK,PO BOX 9012,STUART,FL,34995-9012,SEACOAST BANKING CORPORATION,815 COLORADO AVENUE,STUART,FL,34994,3807
2017,0000035020,3,,"COMMUNITY FIRST BANCSHARES, INC.",NEW IBERIA,LA,,326918.0,0,COMMUNITY FIRST BANK,NEW IBERIA,LA,2775160.0,"COMMUNITY FIRST BANCSHARES, INC.",NEW IBERIA,LA,UNITED STATES,2775179.0,2775160.0,22.0,2017,3,72-1444588,Community First Bank,1101 East Admiral Doyle Drive,New Iberia,LA,70560,,,,,,218
2017,0000058372,3,,"SABAL PALM BANCORP, INC.",SARASOTA,FL,,145407.0,0,SABAL PALM BANK,SARASOTA,FL,4914918.0,"SABAL PALM BANCORP, INC.",SARASOTA,FL,UNITED STATES,3481703.0,4914918.0,12.0,2017,3,20-5464849,SABAL PALM BANK,"5101 Fruitville Road, Suite 100",Sarasota,FL,34232,,,,,,86
2017,0000005415,3,,STOCKMENS FINANCIAL CORPORATION,RAPID CITY,SD,,932952.0,0,SECURITY FIRST BANK,LINCOLN,NE,3796902.0,STOCKMENS LIMITED PARTNERSHIP,RAPID CITY,SD,UNITED STATES,276850.0,2360454.0,31.0,2017,3,47-0299375,Security First Bank,5505 Red Rock Lane,Lincoln,NE,68516,,,,,,397
2017,0003221468,2,,"VERITEX HOLDINGS, INC.",DALLAS,TX,,1408235.0,0,VERITEX COMMUNITY BANK,DALLAS,TX,4105266.0,"VERITEX HOLDINGS, INC.",DALLAS,TX,UNITED STATES,3221468.0,4105266.0,48.0,2017,2,75-0752296,VERITEX COMMUNITY BANK,2101 ABRAMS RD,DALLAS,TX,75214,"VERITEX HOLDINGS, INC",8214 WESTCHESTER DRIVE,DALLAS,TX,75225,298
2017,0000015478,3,,"FIRST HOLDING COMPANY OF CAVALIER, INC.",CAVALIER,ND,,249913.0,0,UNITED VALLEY BANK,CAVALIER,ND,1140211.0,"FIRST HOLDING COMPANY OF CAVALIER, INC.",CAVALIER,ND,UNITED STATES,922559.0,1140211.0,38.0,2017,3,45-0164345,United Valley Bank,PO Box 170,Cavalier,ND,58220,,,,,,52
2017,0000010375,3,,"ADVANTAGE COMMUNITY BANCSHARES, INC.",WAUSAU,WI,,142528.0,0,ADVANTAGE COMMUNITY BANK,DORCHESTER,WI,3155273.0,"ADVANTAGE COMMUNITY BANCSHARES, INC.",WAUSAU,WI,UNITED STATES,189549.0,3155273.0,55.0,2017,5,81-0257864,1st Liberty Federal Credit Union,6200 3rd Ave N,Great Falls,MT,59401-1528,,,,,,117
2017,0000010375,3,,"ADVANTAGE COMMUNITY BANCSHARES, INC.",WAUSAU,WI,,142528.0,0,ADVANTAGE COMMUNITY BANK,DORCHESTER,WI,3155273.0,"ADVANTAGE COMMUNITY BANCSHARES, INC.",WAUSAU,WI,UNITED STATES,189549.0,3155273.0,55.0,2017,3,39-0247300,Advantage Community Bank,101 W Business County Road A,Dorchester,WI,54425,"Advantage Community Bancshares, Inc",210 N 17th Ave,Wausau,WI,54401,116
2017,0000010375,5,,,,,,171540.0,0,1ST LIBERTY FEDERAL CREDIT UNION,GREAT FALLS,MT,,,,,,174581.0,,30.0,2017,5,81-0257864,1st Liberty Federal Credit Union,6200 3rd Ave N,Great Falls,MT,59401-1528,,,,,,117
2017,0000010375,5,,,,,,171540.0,0,1ST LIBERTY FEDERAL CREDIT UNION,GREAT FALLS,MT,,,,,,174581.0,,30.0,2017,3,39-0247300,Advantage Community Bank,101 W Business County Road A,Dorchester,WI,54425,"Advantage Community Bancshares, Inc",210 N 17th Ave,Wausau,WI,54401,116
2017,0000026967,3,,TEXAS BANC FINANCIAL CORPORATION,FORT WORTH,TX,,207006.0,0,TEXAS BANK FINANCIAL,WEATHERFORD,TX,4126225.0,TEXAS BANC FINANCIAL CORPORATION,FORT WORTH,TX,UNITED STATES,297257.0,4126225.0,48.0,2017,3,75-2178291,TEXAS BANK FINANCIAL,901 SANTA FE DRIVE,WEATHERFORD,TX,76086,,,,,,1542
2017,0000012761,3,,"F&M BANCSHARES, INC.",CRESCENT,OK,,409577.0,0,F&M BANK,EDMOND,OK,1054550.0,"F&M BANCSHARES, INC.",CRESCENT,OK,UNITED STATES,163857.0,1054550.0,40.0,2017,3,73-0236480,F&M BANK,17100 N MAY AVE,EDMOND,OK,73012,,,,,,956
2017,0002785646,2,,"JAMESMARK BANCSHARES, INC.",SPRINGFIELD,MO,,342402.0,0,OLD MISSOURI BANK,SPRINGFIELD,MO,2816803.0,"JAMESMARK BANCSHARES, INC.",SPRINGFIELD,MO,UNITED STATES,2785646.0,2816803.0,29.0,2017,2,43-1853121,Old Missouri Bank,3570 South National Avenue,Springfield,MO,65807,JamesMark Bancshares,3570 South National Avenue,Springfield,MO,65807,208
2017,0000030698,3,,FIRST ADVANTAGE BANCORP,CLARKSVILLE,TN,,528339.0,0,FIRST ADVANTAGE BANK,CLARKSVILLE,TN,3842126.0,FIRST ADVANTAGE BANCORP,CLARKSVILLE,TN,UNITED STATES,62772.0,3842126.0,47.0,2017,3,62-0529262,FIRST ADVANTAGE BANK,1430 MADISON STREET,CLARKSVILLE,TN,37040,,,,,,4928
